CaseID,ActivityID,CompleteTimestamp
173766,3,2011-10-03 21:48:25
173766,3,2011-10-04 17:34:40
173766,3,2011-10-04 21:11:09
173766,3,2011-10-05 01:17:33
173766,3,2011-10-05 17:20:40
173766,3,2011-10-05 18:42:52
173766,3,2011-10-05 22:05:43
173766,3,2011-10-06 02:50:58
173766,3,2011-10-06 17:58:22
173766,3,2011-10-07 04:52:12
173775,3,2011-10-03 17:20:05
173775,3,2011-10-03 18:38:04
173778,1,2011-10-03 17:04:57
173781,3,2011-10-03 17:25:12
173784,3,2011-10-03 17:19:46
173784,3,2011-10-03 22:36:50
173784,3,2011-10-04 18:01:30
173784,3,2011-10-04 21:41:55
173784,3,2011-10-05 01:15:04
173784,3,2011-10-05 01:15:24
173784,3,2011-10-05 01:19:49
173784,3,2011-10-05 01:37:29
173784,5,2011-10-12 04:42:59
173784,5,2011-10-13 00:47:33
173784,5,2011-10-14 02:50:05
173784,5,2011-10-17 19:29:16
173784,6,2011-10-19 21:25:05
173784,4,2011-10-19 22:41:13
173784,4,2011-10-20 03:37:43
173784,4,2011-10-20 17:29:54
173784,4,2011-10-22 02:57:41
173784,4,2011-10-24 18:35:43
173784,4,2011-10-27 22:09:53
173784,4,2011-10-28 15:50:44
173784,6,2011-10-28 17:50:08
173784,4,2011-10-28 19:54:32
173784,4,2011-10-28 20:35:25
173784,6,2011-10-31 18:38:48
173784,6,2011-10-31 20:18:09
173784,4,2011-11-01 00:36:47
173784,4,2011-11-01 05:37:23
173784,4,2011-11-01 23:19:14
173784,4,2011-11-02 00:13:12
173784,4,2011-11-03 17:38:04
173784,4,2011-11-04 01:28:08
173784,4,2011-11-04 02:15:31
173784,4,2011-11-05 20:18:12
173784,4,2011-11-05 23:46:22
173784,4,2011-11-07 18:33:11
173784,4,2011-11-07 23:39:22
173784,4,2011-11-08 00:09:55
173784,4,2011-11-09 05:37:59
173784,4,2011-11-10 20:20:04
173784,4,2011-11-11 18:30:59
173784,6,2011-11-11 19:25:50
173784,6,2011-11-15 21:28:14
173784,6,2011-11-15 21:50:36
173787,3,2011-10-03 17:31:09
173787,5,2011-10-03 17:36:45
173787,5,2011-10-03 17:39:54
173787,5,2011-10-03 17:54:06
173787,5,2011-10-10 23:10:36
173787,5,2011-10-11 03:59:57
173787,5,2011-10-11 04:55:56
173787,5,2011-10-18 19:49:29
173787,5,2011-10-20 02:51:57
173790,3,2011-10-03 17:26:12
173790,5,2011-10-03 17:31:22
173790,5,2011-10-03 17:32:18
173790,5,2011-10-07 20:37:08
173790,6,2011-10-08 01:31:10
173790,6,2011-10-10 22:22:43
173793,3,2011-10-03 17:29:52
173793,3,2011-10-03 22:53:22
173793,5,2011-10-03 22:58:24
173793,5,2011-10-11 01:48:08
173793,5,2011-10-14 18:08:49
173793,6,2011-10-18 18:17:36
173793,4,2011-10-18 18:55:09
173793,6,2011-10-18 19:18:19
173793,6,2011-10-18 19:25:11
173796,3,2011-10-03 17:32:18
173796,3,2011-10-03 19:16:43
173796,5,2011-10-11 01:23:27
173796,5,2011-10-11 01:23:56
173799,3,2011-10-03 17:35:35
173799,3,2011-10-05 02:15:07
173799,3,2011-10-05 02:15:39
173799,3,2011-10-05 02:30:30
173802,1,2011-10-03 17:07:20
173805,3,2011-10-03 17:37:47
173805,3,2011-10-03 17:53:27
173805,5,2011-10-03 17:59:31
173805,5,2011-10-03 18:06:56
173805,5,2011-10-11 00:16:26
173805,5,2011-10-18 22:04:21
173805,5,2011-10-18 22:09:41
173805,5,2011-10-20 03:17:02
173805,5,2011-10-25 20:02:55
173805,5,2011-10-26 00:11:42
173805,5,2011-10-26 00:12:11
173805,5,2011-10-27 22:55:44
173805,5,2011-11-01 01:11:55
173805,5,2011-11-01 01:28:29
173805,5,2011-11-03 18:15:16
173811,1,2011-10-03 17:09:15
173811,3,2011-10-03 19:04:49
173811,3,2011-10-03 19:47:49
173811,5,2011-10-03 19:49:51
173811,5,2011-10-11 00:57:27
173811,5,2011-10-11 03:28:06
173811,5,2011-10-13 00:24:24
173811,5,2011-10-14 04:04:11
173811,5,2011-10-14 04:05:15
173811,5,2011-10-14 04:41:21
173811,5,2011-10-14 04:52:40
173811,5,2011-10-14 04:56:25
173811,5,2011-10-15 23:05:59
173811,5,2011-10-18 04:03:47
173811,5,2011-10-19 18:49:55
173811,5,2011-10-20 03:57:09
173811,5,2011-10-20 04:32:33
173811,5,2011-11-03 18:15:25
173814,1,2011-10-03 17:10:52
173814,3,2011-10-03 19:15:49
173817,3,2011-10-03 17:52:40
173817,5,2011-10-03 17:53:29
173817,5,2011-10-03 17:54:32
173817,5,2011-10-07 21:23:34
173817,6,2011-10-11 17:15:48
173823,3,2011-10-03 17:57:34
173823,5,2011-10-03 18:04:14
173823,5,2011-10-10 22:01:46
173823,6,2011-10-12 16:58:20
173823,6,2011-10-13 17:36:24
173826,1,2011-10-03 17:34:55
173826,1,2011-10-03 17:42:11
173826,1,2011-10-03 17:44:49
173826,3,2011-10-03 17:46:31
173826,3,2011-10-03 21:59:04
173826,3,2011-10-03 22:11:03
173826,3,2011-10-03 22:39:28
173829,1,2011-10-03 17:34:55
173829,1,2011-10-03 17:37:45
173829,3,2011-10-03 17:38:50
173835,3,2011-10-03 17:57:13
173835,3,2011-10-03 18:10:38
173835,3,2011-10-03 18:36:01
173835,5,2011-10-03 18:37:01
173835,5,2011-10-03 18:55:32
173835,5,2011-10-11 00:41:10
173835,5,2011-10-18 18:21:12
173835,5,2011-10-18 21:37:40
173835,5,2011-10-18 22:12:46
173841,3,2011-10-03 18:25:27
173841,3,2011-10-04 20:12:53
173841,3,2011-10-04 21:59:22
173844,3,2011-10-03 18:11:17
173844,3,2011-10-03 21:15:40
173844,3,2011-10-03 21:19:48
173844,5,2011-10-10 18:17:49
173844,6,2011-10-11 22:57:09
173847,3,2011-10-03 18:22:08
173847,5,2011-10-10 21:52:48
173847,6,2011-10-12 18:52:13
173856,1,2011-10-03 17:23:52
173856,1,2011-10-03 17:26:39
173859,1,2011-10-03 17:28:44
173859,3,2011-10-03 20:37:08
173859,5,2011-10-03 20:38:46
173859,5,2011-10-11 00:43:55
173862,1,2011-10-03 17:30:10
173868,3,2011-10-03 18:17:33
173868,3,2011-10-03 18:21:43
173868,5,2011-10-11 00:28:12
173868,5,2011-10-18 19:41:06
173868,5,2011-10-20 02:47:17
173868,5,2011-10-20 17:11:50
173868,6,2011-10-26 16:07:39
173871,3,2011-10-03 18:28:37
173871,3,2011-10-03 22:41:00
173871,3,2011-10-03 23:15:36
173871,3,2011-10-03 23:18:02
173871,3,2011-10-05 03:38:50
173871,3,2011-10-05 03:40:49
173871,5,2011-10-05 03:41:00
173871,5,2011-10-05 03:42:29
173871,5,2011-10-11 18:01:13
173871,6,2011-10-14 17:56:18
173871,6,2011-10-14 18:05:57
173880,1,2011-10-03 17:31:47
173880,3,2011-10-03 20:54:18
173880,3,2011-10-03 22:00:48
173880,5,2011-10-03 22:02:13
173880,5,2011-10-11 02:19:22
173880,5,2011-10-11 02:22:25
173880,5,2011-10-12 00:20:52
173880,5,2011-10-20 04:01:09
173880,5,2011-10-24 19:28:27
173880,6,2011-10-28 20:02:13
173880,6,2011-10-28 20:19:46
173880,4,2011-10-28 23:50:05
173880,4,2011-10-29 00:27:27
173880,4,2011-10-29 00:33:57
173880,4,2011-10-29 03:51:35
173880,4,2011-11-03 17:54:48
173880,4,2011-11-04 20:46:12
173880,6,2011-11-04 22:09:47
173889,1,2011-10-03 17:36:33
173898,1,2011-10-03 17:37:07
173898,3,2011-10-03 21:58:22
173898,3,2011-10-04 00:45:50
173898,3,2011-10-04 00:51:51
173898,5,2011-10-11 02:44:19
173898,5,2011-10-13 00:22:54
173898,5,2011-10-14 04:00:48
173901,1,2011-10-03 17:33:46
173904,1,2011-10-03 17:35:23
173913,3,2011-10-03 18:43:52
173913,5,2011-10-03 18:52:28
173913,5,2011-10-06 19:14:33
173913,5,2011-10-10 21:51:23
173913,6,2011-10-12 23:54:05
173913,6,2011-10-13 00:01:06
173916,2,2011-10-03 19:00:29
173916,2,2011-10-03 19:01:13
173916,2,2011-10-03 19:19:30
173919,1,2011-10-03 17:30:25
173919,3,2011-10-03 20:28:21
173919,3,2011-10-04 00:08:25
173919,3,2011-10-04 00:16:07
173919,3,2011-10-04 00:52:30
173919,3,2011-10-04 20:04:02
173925,1,2011-10-03 17:28:17
173925,3,2011-10-03 20:21:41
173925,3,2011-10-03 20:23:42
173928,3,2011-10-03 18:29:11
173928,3,2011-10-03 18:58:03
173928,3,2011-10-03 23:29:08
173928,5,2011-10-03 23:30:11
173928,5,2011-10-03 23:31:48
173928,5,2011-10-11 02:28:06
173928,5,2011-10-13 00:13:02
173928,5,2011-10-21 20:32:29
173928,5,2011-10-22 04:25:44
173928,5,2011-10-25 00:13:24
173928,5,2011-10-26 18:23:29
173928,6,2011-10-31 22:19:02
173928,4,2011-11-01 02:17:03
173928,4,2011-11-01 20:19:59
173928,4,2011-11-02 01:40:13
173928,4,2011-11-02 04:00:06
173928,4,2011-11-03 17:49:14
173928,4,2011-11-07 17:57:43
173928,4,2011-11-09 19:38:12
173928,6,2011-11-09 21:18:51
173928,4,2011-11-09 22:22:22
173928,4,2011-11-09 22:22:39
173928,4,2011-11-10 03:16:05
173928,4,2011-11-10 20:31:22
173928,4,2011-11-11 05:50:24
173928,4,2011-11-12 19:33:10
173928,4,2011-11-18 00:34:29
173928,4,2011-11-18 18:29:30
173928,4,2011-11-19 00:40:10
173928,4,2011-11-19 01:25:37
173928,4,2011-11-19 05:46:59
173928,4,2011-11-19 19:40:38
173928,4,2011-11-19 22:58:56
173928,4,2011-11-21 18:33:07
173928,4,2011-11-21 19:01:50
173928,4,2011-11-22 05:44:46
173928,4,2011-11-22 20:27:47
173928,4,2011-11-22 23:49:49
173928,4,2011-11-24 19:48:23
173928,4,2011-11-25 23:16:47
173928,4,2011-11-26 19:15:39
173928,4,2011-11-26 23:34:49
173928,4,2011-11-28 19:47:59
173928,4,2011-11-29 00:33:09
173928,6,2011-11-29 18:27:33
173934,1,2011-10-03 17:29:09
173937,3,2011-10-03 18:32:58
173937,3,2011-10-04 02:29:18
173937,3,2011-10-04 20:31:34
173937,3,2011-10-04 22:04:32
173937,3,2011-10-05 01:49:43
173937,3,2011-10-05 17:46:04
173937,3,2011-10-05 21:44:36
173937,3,2011-10-06 02:30:10
173937,3,2011-10-07 04:44:54
173937,3,2011-10-07 17:21:28
173937,3,2011-10-08 02:52:53
173937,3,2011-10-08 19:31:22
173937,3,2011-10-27 03:29:26
173937,3,2011-11-02 18:15:09
173940,3,2011-10-03 18:44:53
173940,3,2011-10-04 02:31:26
173940,3,2011-10-04 02:51:15
173940,5,2011-10-10 21:48:25
173940,6,2011-10-12 20:18:36
173940,4,2011-10-12 20:36:15
173940,4,2011-10-12 21:25:38
173940,4,2011-10-13 17:16:14
173940,4,2011-10-13 21:36:36
173940,6,2011-10-13 22:11:33
173940,4,2011-10-13 22:23:57
173940,4,2011-10-13 22:27:01
173940,4,2011-10-14 03:06:11
173940,6,2011-10-14 16:30:29
173943,1,2011-10-03 17:23:43
173943,3,2011-10-03 19:35:58
173943,3,2011-10-03 20:26:09
173943,3,2011-10-04 00:05:15
173943,3,2011-10-04 00:05:36
173943,3,2011-10-04 03:58:18
173943,3,2011-10-04 04:02:00
173943,3,2011-10-04 04:06:28
173943,5,2011-10-11 03:59:57
173943,5,2011-10-11 04:58:36
173943,5,2011-10-18 17:47:10
173943,5,2011-10-19 23:17:06
173943,5,2011-10-20 03:55:01
173943,5,2011-10-22 03:25:10
173943,5,2011-10-24 23:24:34
173943,5,2011-11-01 04:13:19
173943,5,2011-11-03 18:15:32
173946,3,2011-10-03 18:53:08
173946,5,2011-10-03 18:54:08
173946,5,2011-10-11 01:25:03
173946,5,2011-10-11 20:20:46
173946,5,2011-11-03 18:15:22
173949,1,2011-10-03 17:21:51
173949,3,2011-10-03 20:06:55
173949,3,2011-10-04 19:13:24
173949,3,2011-10-04 20:25:27
173949,5,2011-10-06 01:13:11
173949,5,2011-10-12 02:12:53
173949,5,2011-10-12 02:56:04
173949,5,2011-10-24 17:08:09
173949,5,2011-10-24 17:12:59
173949,5,2011-10-24 17:14:11
173949,5,2011-10-26 02:16:43
173949,5,2011-10-26 03:05:07
173949,5,2011-10-27 18:53:54
173949,6,2011-10-31 23:34:00
173955,3,2011-10-03 18:54:11
173955,3,2011-10-04 03:00:23
173955,3,2011-10-04 17:20:53
173955,5,2011-10-12 01:59:04
173955,5,2011-10-12 18:00:15
173955,5,2011-10-17 18:19:50
173955,6,2011-10-19 16:15:38
173955,6,2011-10-19 22:20:43
173955,4,2011-10-19 22:53:53
173955,4,2011-10-20 04:16:11
173955,4,2011-10-20 04:28:35
173955,4,2011-10-20 17:33:49
173955,4,2011-10-26 19:20:35
173955,4,2011-10-27 17:23:56
173955,4,2011-10-27 17:26:53
173955,4,2011-10-27 22:08:19
173955,4,2011-11-01 18:39:20
173955,4,2011-11-02 01:43:41
173955,4,2011-11-02 04:10:18
173955,4,2011-11-03 17:46:32
173955,4,2011-11-07 18:05:54
173955,4,2011-11-10 06:02:15
173955,4,2011-11-10 20:27:24
173955,4,2011-11-11 18:21:00
173955,4,2011-11-17 00:11:15
173955,4,2011-11-18 00:29:41
173955,4,2011-11-19 19:29:07
173955,4,2011-11-21 19:26:04
173955,4,2011-11-23 19:50:06
173955,4,2011-11-23 23:19:30
173955,4,2011-11-24 05:01:20
173955,4,2011-11-24 19:41:05
173955,4,2011-11-24 20:09:45
173955,4,2011-11-25 02:37:33
173955,4,2011-11-29 21:13:21
173955,4,2011-11-30 00:05:31
173958,3,2011-10-03 18:49:53
173958,3,2011-10-04 02:59:05
173958,3,2011-10-04 19:27:30
173958,3,2011-10-10 17:31:10
173958,3,2011-10-20 20:48:36
173958,3,2011-10-27 19:03:05
173958,3,2011-11-02 05:23:23
173958,3,2011-11-02 05:36:40
173958,3,2011-11-02 18:15:12
173961,1,2011-10-03 17:23:39
173964,1,2011-10-03 17:19:24
173964,3,2011-10-03 19:33:34
173979,3,2011-10-03 19:00:25
173979,3,2011-10-03 19:35:29
173979,5,2011-10-10 18:41:35
173979,6,2011-10-11 22:01:53
173982,3,2011-10-03 20:32:27
173982,3,2011-10-03 20:36:34
173982,5,2011-10-11 01:27:04
173985,1,2011-10-03 17:46:40
173985,3,2011-10-03 17:54:39
173985,5,2011-10-10 20:52:19
173985,6,2011-10-13 01:38:24
173985,6,2011-10-13 18:26:10
173988,1,2011-10-03 17:55:15
173988,3,2011-10-03 18:00:22
173988,3,2011-10-03 18:33:59
173988,5,2011-10-11 00:32:20
173997,3,2011-10-03 22:07:57
173997,3,2011-10-04 17:51:16
173997,3,2011-10-04 20:11:34
173997,3,2011-10-04 20:44:44
173997,5,2011-10-12 02:15:36
173997,5,2011-10-13 20:11:57
173997,5,2011-10-19 18:30:58
174000,1,2011-10-03 18:43:00
174000,3,2011-10-03 18:47:20
174000,5,2011-10-03 18:49:04
174000,5,2011-10-11 00:36:34
174000,5,2011-10-12 04:56:01
174000,5,2011-10-13 20:28:07
174000,5,2011-10-15 20:39:40
174000,5,2011-10-18 20:18:48
174000,5,2011-10-20 01:41:02
174000,5,2011-10-21 19:27:33
174000,5,2011-10-23 00:54:04
174000,5,2011-10-24 22:28:48
174000,5,2011-10-25 03:25:42
174000,5,2011-11-03 18:15:19
174006,1,2011-10-03 20:10:48
174009,3,2011-10-03 19:02:32
174009,3,2011-10-03 19:11:10
174009,3,2011-10-03 20:08:02
174009,3,2011-10-03 23:15:36
174009,3,2011-10-03 23:31:56
174009,5,2011-10-06 04:54:18
174009,5,2011-10-06 20:26:42
174009,5,2011-10-10 21:25:03
174009,6,2011-10-13 17:35:30
174012,3,2011-10-03 22:11:53
174012,3,2011-10-03 22:29:11
174012,5,2011-10-03 22:31:12
174012,5,2011-10-03 22:34:33
174012,5,2011-10-11 01:37:44
174012,5,2011-10-13 00:07:56
174012,5,2011-10-14 03:47:10
174012,5,2011-10-14 04:20:31
174012,5,2011-10-14 04:24:01
174012,5,2011-10-15 23:00:41
174012,5,2011-10-18 23:00:46
174012,5,2011-10-19 01:35:56
174015,1,2011-10-03 20:12:57
174018,3,2011-10-03 22:25:05
174018,5,2011-10-03 22:28:40
174018,5,2011-10-03 22:30:04
174018,5,2011-10-11 01:35:08
174018,5,2011-10-17 19:35:07
174021,1,2011-10-03 20:14:47
174024,1,2011-10-03 20:16:26
174024,3,2011-10-03 20:19:19
174024,3,2011-10-03 22:31:35
174024,3,2011-10-03 22:46:01
174027,1,2011-10-03 20:18:16
174030,3,2011-10-03 22:15:20
174030,3,2011-10-04 01:13:02
174030,3,2011-10-04 01:13:56
174030,3,2011-10-04 01:16:26
174030,3,2011-10-04 01:32:51
174030,3,2011-10-04 17:28:47
174030,3,2011-10-04 21:24:51
174030,3,2011-10-05 03:17:17
174030,3,2011-10-05 04:39:25
174030,3,2011-10-05 04:45:49
174030,3,2011-10-05 17:19:58
174030,3,2011-10-05 19:01:37
174030,3,2011-10-05 19:09:15
174030,3,2011-10-05 23:15:13
174030,3,2011-10-06 02:47:40
174030,3,2011-10-06 03:59:39
174030,3,2011-10-06 19:08:33
174030,3,2011-10-07 04:13:51
174030,5,2011-10-14 17:33:48
174030,5,2011-10-16 00:52:24
174030,5,2011-10-18 20:14:58
174030,5,2011-10-18 20:45:33
174030,5,2011-10-25 20:37:27
174030,5,2011-11-01 04:36:31
174030,5,2011-11-03 03:21:59
174030,5,2011-11-05 02:47:06
174036,3,2011-10-04 00:45:50
174036,3,2011-10-04 01:16:56
174036,3,2011-10-04 01:18:32
174036,3,2011-10-04 01:43:39
174036,5,2011-10-11 02:42:04
174036,5,2011-10-13 19:34:20
174036,6,2011-10-17 18:31:24
174036,6,2011-10-17 19:11:31
174036,4,2011-10-17 19:25:58
174036,4,2011-10-17 19:36:14
174036,4,2011-10-17 20:24:11
174036,4,2011-10-17 21:39:04
174036,4,2011-10-17 23:44:25
174036,4,2011-10-17 23:50:33
174036,4,2011-10-17 23:56:19
174036,4,2011-10-18 00:02:26
174036,4,2011-10-18 01:29:57
174036,4,2011-10-18 18:34:27
174036,4,2011-10-18 19:06:58
174039,3,2011-10-03 22:20:03
174039,3,2011-10-04 17:54:41
174039,3,2011-10-04 21:38:58
174039,3,2011-10-05 00:07:00
174039,3,2011-10-05 02:22:01
174039,3,2011-10-06 01:59:07
174039,3,2011-10-06 17:52:54
174039,3,2011-10-06 17:55:55
174039,3,2011-10-07 04:48:48
174039,3,2011-10-08 02:29:51
174039,3,2011-10-08 18:47:56
174039,3,2011-10-08 22:34:40
174039,3,2011-10-10 20:12:11
174039,5,2011-10-18 02:30:31
174039,5,2011-10-19 18:45:29
174039,5,2011-10-21 17:33:55
174039,6,2011-10-27 18:01:40
174042,3,2011-10-03 20:27:17
174042,5,2011-10-03 20:37:58
174042,5,2011-10-04 20:56:05
174042,5,2011-10-06 17:54:36
174042,6,2011-10-10 17:31:57
174042,4,2011-10-10 17:43:17
174042,4,2011-10-10 20:39:52
174042,6,2011-10-10 21:22:16
174042,6,2011-10-11 23:22:22
174042,6,2011-10-11 23:25:50
174042,6,2011-10-11 23:28:16
174042,6,2011-10-12 00:43:18
174045,3,2011-10-03 20:19:32
174045,5,2011-10-03 20:24:40
174045,6,2011-10-03 20:25:01
174045,6,2011-10-03 20:58:35
174045,4,2011-10-03 23:07:37
174045,4,2011-10-06 17:25:59
174045,4,2011-10-07 23:14:25
174045,4,2011-10-08 19:08:16
174045,4,2011-10-10 17:54:51
174045,4,2011-10-11 19:13:45
174045,4,2011-10-12 00:55:54
174045,4,2011-10-12 01:52:41
174045,4,2011-10-12 23:04:23
174045,4,2011-10-13 17:26:59
174045,4,2011-10-17 23:39:52
174045,6,2011-10-18 18:10:42
174048,3,2011-10-03 20:27:54
174051,1,2011-10-03 21:13:35
174051,1,2011-10-03 21:29:33
174060,3,2011-10-03 22:28:07
174060,5,2011-10-03 22:30:21
174060,5,2011-10-03 22:48:39
174060,5,2011-10-03 22:52:34
174060,5,2011-10-03 23:09:14
174060,5,2011-10-11 01:41:24
174060,5,2011-10-13 00:10:48
174060,5,2011-10-24 23:29:34
174060,5,2011-10-25 20:41:05
