CaseID,ActivityID,CompleteTimestamp
173946,5,2011-11-03 18:15:22
173949,1,2011-10-03 17:21:51
173949,3,2011-10-03 20:06:55
173949,5,2011-10-06 1:13:11
173949,6,2011-10-31 23:34:00
173955,3,2011-10-03 18:54:11
173955,5,2011-10-12 1:59:04
173955,6,2011-10-19 16:15:38
173955,4,2011-10-19 22:53:53
173955,4,2011-11-30 0:05:31
173958,3,2011-10-03 18:49:53
173958,3,2011-11-02 18:15:12
173961,1,2011-10-03 17:23:39
173964,1,2011-10-03 17:19:24
173964,3,2011-10-03 19:33:34
173979,3,2011-10-03 19:00:25
173979,5,2011-10-10 18:41:35
173979,6,2011-10-11 22:01:53
173982,3,2011-10-03 20:32:27
173982,5,2011-10-11 1:27:04
173985,1,2011-10-03 17:46:40
173985,3,2011-10-03 17:54:39
173985,5,2011-10-10 20:52:19
173985,6,2011-10-13 1:38:24
173985,6,2011-10-13 18:26:10
173988,1,2011-10-03 17:55:15
173988,3,2011-10-03 18:00:22
173988,5,2011-10-11 0:32:20
173997,3,2011-10-03 22:07:57
173997,5,2011-10-12 2:15:36
173997,5,2011-10-19 18:30:58
174000,1,2011-10-03 18:43:00
174000,3,2011-10-03 18:47:20
174000,5,2011-10-03 18:49:04
174000,5,2011-11-03 18:15:19
174006,1,2011-10-03 20:10:48
174009,3,2011-10-03 19:02:32
174009,5,2011-10-06 4:54:18
174009,6,2011-10-13 17:35:30
174012,3,2011-10-03 22:11:53
174012,5,2011-10-03 22:31:12
174012,5,2011-10-19 1:35:56
174015,1,2011-10-03 20:12:57
174018,3,2011-10-03 22:25:05
174018,5,2011-10-03 22:28:40
174018,5,2011-10-17 19:35:07
174021,1,2011-10-03 20:14:47
174024,1,2011-10-03 20:16:26
174024,3,2011-10-03 20:19:19
174024,3,2011-10-03 22:46:01
174027,1,2011-10-03 20:18:16
174030,3,2011-10-03 22:15:20
174030,5,2011-10-14 17:33:48
174030,5,2011-11-05 2:47:06
174036,3,2011-10-04 0:45:50
174036,5,2011-10-11 2:42:04
174036,6,2011-10-17 18:31:24
174036,4,2011-10-17 19:25:58
174036,4,2011-10-18 19:06:58
174039,3,2011-10-03 22:20:03
174039,5,2011-10-18 2:30:31
174039,6,2011-10-27 18:01:40
174042,3,2011-10-03 20:27:17
174042,5,2011-10-03 20:37:58
174042,6,2011-10-10 17:31:57
174042,4,2011-10-10 17:43:17
174042,6,2011-10-10 21:22:16
174042,6,2011-10-12 0:43:18
174045,3,2011-10-03 20:19:32
174045,5,2011-10-03 20:24:40
174045,6,2011-10-03 20:25:01
174045,4,2011-10-03 23:07:37
174045,6,2011-10-18 18:10:42
174048,3,2011-10-03 20:27:54
174051,1,2011-10-03 21:13:35
174051,1,2011-10-03 21:29:33
174060,3,2011-10-03 22:28:07
174060,5,2011-10-03 22:30:21
174060,6,2011-12-05 23:30:18
174060,4,2011-12-06 21:48:58
174060,6,2011-12-09 17:53:21
174060,6,2011-12-13 18:44:26
174069,1,2011-10-03 21:26:37
174069,3,2011-10-03 23:38:54
174069,5,2011-10-04 1:26:18
174069,6,2011-10-13 19:01:05
174069,4,2011-10-13 19:11:50
174069,6,2011-10-14 0:28:42
174072,1,2011-10-03 21:37:16
174075,1,2011-10-03 21:31:16
174078,3,2011-10-03 23:14:50
174078,5,2011-10-04 0:13:02
174078,6,2011-10-18 4:11:25
174084,3,2011-10-03 21:59:52
174084,5,2011-10-03 22:34:08
174084,6,2011-10-03 22:34:41
174084,4,2011-10-03 22:36:30
174084,4,2011-10-04 18:17:33
174087,3,2011-10-03 21:53:32
174087,5,2011-10-03 21:56:48
174087,6,2011-10-11 19:49:21
174090,3,2011-10-03 23:41:20
174090,3,2011-11-03 18:15:06
174093,3,2011-10-03 23:57:37
174093,5,2011-10-03 23:59:15
174093,5,2011-11-03 18:15:29
174096,3,2011-10-03 23:46:51
174096,5,2011-10-04 0:28:05
174096,6,2011-10-14 23:06:18
174096,4,2011-10-15 3:36:25
174096,6,2011-10-21 18:32:17
174096,6,2011-10-21 18:36:36
174099,3,2011-10-03 23:50:01
174099,5,2011-10-07 3:51:56
174099,6,2011-10-26 20:55:24
174102,3,2011-10-04 0:15:49
174102,3,2011-10-04 0:16:41
174105,3,2011-10-03 22:38:17
174105,5,2011-10-03 22:39:20
174105,6,2011-10-03 22:46:56
174111,1,2011-10-03 23:11:51
174111,3,2011-10-04 0:21:40
174111,3,2011-10-04 0:39:40
174114,1,2011-10-03 23:01:32
174117,1,2011-10-03 23:18:44
174120,1,2011-10-03 23:46:16
174120,3,2011-10-04 0:00:03
174120,3,2011-10-04 1:02:58
174123,1,2011-10-04 0:20:21
174126,1,2011-10-04 0:27:40
174129,1,2011-10-04 0:46:14
174132,3,2011-10-04 0:47:59
174132,5,2011-10-11 2:45:45
174132,6,2011-10-13 23:53:36
174132,4,2011-10-14 0:15:05
174132,6,2011-10-26 20:04:45
174132,4,2011-10-27 1:21:25
174132,6,2011-10-31 22:55:00
174132,4,2011-11-01 4:20:42
174132,6,2011-11-07 23:12:16
174132,6,2011-11-07 23:21:56
174135,1,2011-10-04 0:44:37
174138,1,2011-10-04 0:47:54
174138,3,2011-10-04 2:08:10
174138,3,2011-10-04 17:58:05
174141,3,2011-10-04 1:04:42
174141,5,2011-10-06 18:30:28
174141,6,2011-10-15 1:08:32
174144,3,2011-10-04 3:03:32
174144,5,2011-10-11 18:09:38
174144,6,2011-10-15 2:40:21
174147,3,2011-10-04 3:05:26
174147,3,2011-11-03 18:15:08
174150,1,2011-10-04 2:00:24
174150,3,2011-10-04 3:12:19
174150,3,2011-11-03 18:15:11
174153,3,2011-10-04 3:07:08
174153,5,2011-10-05 1:51:28
174153,6,2011-10-17 22:23:02
174159,3,2011-10-04 3:09:32
174159,5,2011-10-05 18:45:36
174159,5,2011-11-04 18:06:42
174162,1,2011-10-04 2:19:01
174168,1,2011-10-04 2:24:08
174168,3,2011-10-04 3:29:22
174168,5,2011-10-04 3:40:26
174168,6,2011-10-13 17:14:26
174168,4,2011-10-13 18:18:17
174168,6,2011-10-13 20:12:52
174168,4,2011-10-14 1:46:25
174168,4,2011-10-14 2:21:11
174177,3,2011-10-04 4:01:59
174177,3,2011-11-03 18:15:13
174180,3,2011-10-04 4:27:27
174180,5,2011-10-04 4:31:58
174180,5,2011-10-14 18:03:46
174186,1,2011-10-04 3:41:01
174186,3,2011-10-04 4:46:27
174195,1,2011-10-04 3:42:17
174195,3,2011-10-04 4:52:59
174198,1,2011-10-04 3:43:47
174198,3,2011-10-04 4:55:48
174198,3,2011-10-04 22:55:38
174201,1,2011-10-04 3:44:26
174201,3,2011-10-04 20:02:47
174201,3,2011-10-05 0:59:32
174204,1,2011-10-04 3:56:21
174207,1,2011-10-04 3:57:36
174207,3,2011-10-04 18:00:30
174207,3,2011-10-05 2:20:33
174213,1,2011-10-04 4:17:57
174213,3,2011-10-04 18:08:55
174213,3,2011-10-06 2:41:01
174216,3,2011-10-04 4:02:07
174216,5,2011-10-10 20:33:44
174216,6,2011-10-25 19:26:49
174216,4,2011-10-25 20:12:12
174216,6,2011-10-26 17:46:29
174219,1,2011-10-04 4:02:11
174219,3,2011-10-04 4:14:08
174228,1,2011-10-04 4:15:35
174231,3,2011-10-04 20:01:12
174231,5,2011-10-12 4:44:01
174234,1,2011-10-04 4:26:39
174237,1,2011-10-04 4:35:06
174237,3,2011-10-04 17:42:30
174237,5,2011-10-12 2:04:34
174237,6,2011-11-02 22:50:38
174237,4,2011-11-03 0:26:04
174237,4,2011-11-04 0:01:24
174240,1,2011-10-04 4:27:29
174240,3,2011-10-04 4:34:45
174243,1,2011-10-04 4:50:46
174243,3,2011-10-04 20:13:34
174246,1,2011-10-04 4:48:10
174249,3,2011-10-04 17:30:47
174249,3,2011-10-14 4:45:51
174252,3,2011-10-04 18:23:13
174252,5,2011-10-06 20:59:23
174252,6,2011-10-18 0:13:41
174252,4,2011-10-18 0:57:18
174252,6,2011-10-19 0:05:54
174255,3,2011-10-04 18:27:02
174255,5,2011-10-10 20:00:54
174255,6,2011-10-13 21:01:39
174255,6,2011-10-13 22:02:25
174258,1,2011-10-04 17:02:31
174258,3,2011-10-04 20:53:00
174261,1,2011-10-04 17:03:58
174261,3,2011-10-04 20:39:20
174261,5,2011-10-12 4:41:23
174261,6,2011-10-17 18:40:10
174261,4,2011-10-17 20:00:50
174261,6,2011-10-18 17:44:45
174264,1,2011-10-04 17:08:38
174264,3,2011-10-04 21:15:13
174264,5,2011-10-04 21:45:23
174264,6,2011-11-09 0:50:53
174264,4,2011-11-09 2:57:09
174264,6,2011-11-10 20:04:27
174270,3,2011-10-04 19:26:22
174270,5,2011-10-17 14:15:03
174270,5,2011-10-25 23:00:50
174273,1,2011-10-04 17:08:28
174279,3,2011-10-04 18:52:17
174279,5,2011-10-12 2:10:47
174282,1,2011-10-04 17:09:26
174285,3,2011-10-04 18:44:44
174285,5,2011-10-10 21:45:10
174285,6,2011-10-13 18:20:54
174285,4,2011-10-13 19:53:09
174285,6,2011-10-13 20:51:18
174288,3,2011-10-04 19:24:12
174291,1,2011-10-04 17:09:32
174291,3,2011-10-04 19:14:19
174291,5,2011-10-12 4:53:31
174291,5,2011-10-20 3:32:45
174294,1,2011-10-04 17:06:56
174294,3,2011-10-04 18:57:25
174294,5,2011-10-04 19:51:25
174294,5,2011-11-04 18:15:11
174297,1,2011-10-04 17:06:36
174297,3,2011-10-04 20:54:11
174297,3,2011-10-04 20:56:17
174300,1,2011-10-04 17:07:38
174303,1,2011-10-04 17:07:17
174303,3,2011-10-04 20:43:04
174303,3,2011-10-04 21:38:15
174319,3,2011-10-04 20:18:44
174319,5,2011-10-06 2:28:16
174319,6,2011-10-13 21:31:50
174319,4,2011-10-14 2:46:47
174319,6,2011-10-14 17:42:37
174322,3,2011-10-04 20:13:51
174322,5,2011-10-08 4:09:53
174322,5,2011-11-04 18:15:15
174325,3,2011-10-04 20:29:46
174325,5,2011-10-06 23:21:40
174325,6,2011-10-10 23:15:42
174325,4,2011-10-11 0:14:43
174325,6,2011-10-11 17:59:02
174325,6,2011-10-11 18:13:42
174331,1,2011-10-04 17:18:29
174331,3,2011-10-04 17:26:35
174334,3,2011-10-04 17:34:29
174334,5,2011-10-04 17:41:08
174334,6,2011-10-10 22:40:13
174334,6,2011-10-10 23:03:14
174337,1,2011-10-04 18:08:01
174337,3,2011-10-04 18:15:13
174337,5,2011-10-04 18:56:52
174337,6,2011-10-05 17:24:35
174337,4,2011-10-05 21:20:48
174337,6,2011-10-06 21:39:22
174337,4,2011-10-06 23:44:38
174337,6,2011-10-07 18:24:57
174337,4,2011-10-07 22:24:44
174343,3,2011-10-04 18:25:16
174343,5,2011-10-10 20:57:50
174343,6,2011-10-13 17:02:11
174343,4,2011-10-13 17:55:34
174343,6,2011-10-21 18:37:12
174346,1,2011-10-04 18:46:18
174349,3,2011-10-04 19:38:28
174349,5,2011-10-04 19:39:48
174349,5,2011-10-24 22:58:02
174352,1,2011-10-04 19:38:51
174355,1,2011-10-04 19:39:14
174358,3,2011-10-04 20:43:35
174358,5,2011-10-07 19:39:09
174358,6,2011-10-27 17:54:12
174358,4,2011-10-27 17:56:37
174358,6,2011-11-07 20:34:25
174361,1,2011-10-04 19:55:33
174361,3,2011-10-04 20:02:31
174361,3,2011-10-05 4:36:57
174364,1,2011-10-04 19:57:18
174367,3,2011-10-04 20:26:51
174367,5,2011-10-12 2:51:24
174367,5,2011-10-21 4:03:53
174376,1,2011-10-04 21:44:41
174376,1,2011-10-04 23:24:03
174379,3,2011-10-04 22:47:17
174379,5,2011-10-12 4:35:45
174379,5,2011-10-15 20:36:25
174382,3,2011-10-04 21:36:34
174382,5,2011-10-04 21:37:57
174382,6,2011-10-11 22:10:39
174382,4,2011-10-11 23:53:48
174382,6,2011-10-12 18:08:21
174382,4,2011-10-12 18:09:07
174382,4,2011-10-12 18:10:12
174385,3,2011-10-04 22:19:41
174385,5,2011-10-10 18:43:37
174385,6,2011-10-12 16:59:10
174385,6,2011-10-12 17:12:20
174388,3,2011-10-04 22:11:37
174388,5,2011-10-04 23:02:34
174388,6,2011-10-11 23:18:00
174388,6,2011-10-11 23:58:01
174394,3,2011-10-04 22:42:30
174394,5,2011-10-10 21:13:13
174394,6,2011-10-13 16:48:10
174397,3,2011-10-04 22:47:03
174397,5,2011-10-05 1:28:09
174397,6,2011-10-13 23:26:47
174397,4,2011-10-14 4:35:05
174397,6,2011-10-14 17:58:07
174397,4,2011-10-14 17:58:25
174397,6,2011-10-20 17:03:58
174397,6,2011-10-21 17:21:02
174400,1,2011-10-04 22:03:27
174400,3,2011-10-04 22:31:15
174403,1,2011-10-04 22:01:34
174403,3,2011-10-04 22:30:44
174403,5,2011-10-12 4:27:29
174403,6,2011-10-21 23:39:34
174403,6,2011-10-26 23:01:31
174406,3,2011-10-04 22:47:49
174406,5,2011-10-12 3:00:11
174406,5,2011-11-04 18:15:18
174409,3,2011-10-04 22:51:33
174409,5,2011-10-05 3:30:40
174409,6,2011-10-13 22:44:15
174409,4,2011-10-14 3:48:01
174409,6,2011-10-14 17:22:29
174415,3,2011-10-04 22:50:47
174415,5,2011-10-12 4:12:10
174415,6,2011-10-19 19:07:00
174418,1,2011-10-04 22:35:32
174418,3,2011-10-04 22:50:43
174418,5,2011-10-14 4:41:47
174418,6,2011-10-27 17:58:10
174418,4,2011-10-27 18:27:20
174418,6,2011-10-27 19:23:37
174421,3,2011-10-04 23:03:06
174421,3,2011-10-04 23:22:42
174424,1,2011-10-04 22:38:48
174424,3,2011-10-04 22:50:28
174424,5,2011-10-06 3:01:10
174424,6,2011-10-15 3:33:02
174424,4,2011-10-15 4:28:23
174424,6,2011-10-17 19:27:15
174430,3,2011-10-04 22:59:49
174430,5,2011-10-11 17:21:05
174430,6,2011-10-14 23:52:33
174433,3,2011-10-04 23:04:27
174433,3,2011-10-05 0:25:28
174436,1,2011-10-04 23:25:47
174436,3,2011-10-04 23:48:32
174436,5,2011-10-05 0:05:17
174436,6,2011-10-27 21:28:21
174436,4,2011-10-28 4:41:27
174436,4,2011-10-29 4:14:27
174442,1,2011-10-05 0:02:25
174442,1,2011-10-05 0:04:18
174445,3,2011-10-05 14:15:04
174445,3,2011-10-06 21:18:41
174448,3,2011-10-05 0:18:14
174448,5,2011-10-10 18:38:40
174448,6,2011-10-11 22:23:41
174448,4,2011-10-12 17:13:34
174448,6,2011-10-12 20:06:01
174451,1,2011-10-05 0:16:01
174451,3,2011-10-05 0:18:36
174451,3,2011-10-05 3:04:02
174457,3,2011-10-05 1:17:59
174457,3,2011-11-04 18:15:07
174463,3,2011-10-05 1:23:31
174463,5,2011-10-05 1:34:58
174463,6,2011-10-15 0:52:19
174463,4,2011-10-15 4:11:48
174463,6,2011-10-17 19:52:09
174463,4,2011-10-17 20:03:35
174463,6,2011-10-18 17:13:44
174469,1,2011-10-05 1:57:45
174469,3,2011-10-05 3:02:46
174469,5,2011-10-11 19:28:13
174469,6,2011-10-14 22:32:56
174472,1,2011-10-05 2:05:53
174475,3,2011-10-05 1:41:57
174475,3,2011-10-05 17:46:30
174478,1,2011-10-05 2:23:43
174478,3,2011-10-05 2:49:26
174478,5,2011-10-05 22:00:36
174478,6,2011-10-21 19:12:37
174478,4,2011-10-21 19:20:03
174478,4,2011-10-21 21:32:05
174481,1,2011-10-05 3:20:33
174481,3,2011-10-05 3:30:57
174481,3,2011-10-12 22:23:47
174484,1,2011-10-05 3:31:26
174484,3,2011-10-05 3:36:37
174484,3,2011-10-05 19:00:01
174487,3,2011-10-05 3:12:26
174487,5,2011-10-10 18:17:11
174487,6,2011-10-11 20:12:23
174490,1,2011-10-05 3:35:06
174490,3,2011-10-05 3:35:53
174490,3,2011-10-06 2:44:09
174493,3,2011-10-05 3:29:46
174493,5,2011-10-12 4:52:16
174493,5,2011-11-04 18:15:21
174496,3,2011-10-05 3:46:16
174499,1,2011-10-05 4:09:11
174502,3,2011-10-05 4:10:39
174502,5,2011-10-12 4:45:40
174502,6,2011-11-10 23:50:14
174505,3,2011-10-05 4:32:54
174505,5,2011-10-12 4:55:02
174505,6,2011-10-17 23:07:50
174505,6,2011-10-17 23:19:54
174508,3,2011-10-05 4:43:35
174508,5,2011-10-12 4:51:46
174508,6,2011-10-21 21:46:55
174511,3,2011-10-05 4:54:35
174511,5,2011-10-05 4:54:47
174511,6,2011-11-25 23:09:19
174511,6,2011-11-25 23:38:13
174517,3,2011-10-05 17:07:55
174517,5,2011-10-19 19:27:13
174517,5,2011-11-12 18:15:26
174526,1,2011-10-05 17:03:51
174529,3,2011-10-05 17:12:45
174529,5,2011-10-12 20:46:46
174529,6,2011-10-24 20:44:06
174529,6,2011-10-24 21:15:52
174532,1,2011-10-05 17:06:22
174535,3,2011-10-05 17:19:21
174535,5,2011-10-05 17:21:54
174535,6,2011-10-15 4:56:16
174538,3,2011-10-05 17:35:51
174538,5,2011-10-05 17:38:02
174538,6,2011-10-17 23:45:20
174538,6,2011-10-18 0:31:34
174541,1,2011-10-05 17:45:31
174541,3,2011-10-05 19:27:13
174541,5,2011-10-12 20:06:58
174541,5,2011-11-02 4:31:50
174547,1,2011-10-05 17:33:00
174547,3,2011-10-05 18:41:36
174547,5,2011-10-06 3:54:35
174547,5,2011-11-05 18:15:53
174559,1,2011-10-05 17:20:02
174559,3,2011-10-05 17:34:34
174559,5,2011-10-05 17:36:37
174559,6,2011-10-21 22:20:58
174559,4,2011-10-21 22:26:48
174559,6,2011-10-25 16:41:13
174559,6,2011-10-25 17:08:40
174562,1,2011-10-05 17:17:56
174562,3,2011-10-05 18:26:20
174562,5,2011-10-10 21:38:24
174562,6,2011-10-12 18:45:05
174562,6,2011-10-12 19:17:24
174565,1,2011-10-05 17:19:15
174565,3,2011-10-05 19:00:24
174565,5,2011-10-05 19:01:41
174565,5,2011-10-14 0:41:05
174568,1,2011-10-05 17:21:50
174568,3,2011-10-05 18:07:24
174568,5,2011-10-12 18:17:51
174568,5,2011-10-26 4:15:31
174571,3,2011-10-05 17:18:11
174571,5,2011-10-05 17:19:28
174571,5,2011-10-12 17:30:45
174574,1,2011-10-05 17:21:37
174577,3,2011-10-05 17:11:30
174577,5,2011-10-06 3:54:35
174577,6,2011-10-19 0:48:02
174577,4,2011-10-19 3:26:22
174577,6,2011-10-24 22:08:40
174577,4,2011-10-25 0:36:03
174577,6,2011-11-03 0:42:14
174602,1,2011-10-05 17:29:26
174602,3,2011-10-05 17:30:57
174602,5,2011-10-05 17:31:49
174602,6,2011-10-05 18:36:36
174605,3,2011-10-05 17:38:06
174605,5,2011-10-12 17:53:53
174605,6,2011-10-18 16:17:25
174608,3,2011-10-05 18:01:37
174611,1,2011-10-05 17:39:20
174611,3,2011-10-05 17:47:52
174614,3,2011-10-05 19:02:57
174614,5,2011-10-12 19:43:11
174614,5,2011-11-05 18:15:56
174620,3,2011-10-05 18:04:59
174620,5,2011-10-12 19:05:55
174620,6,2011-10-21 18:56:01
174623,1,2011-10-05 18:12:37
174626,1,2011-10-05 19:59:34
174626,1,2011-10-05 20:07:00
174629,3,2011-10-05 18:10:51
174629,5,2011-10-12 18:01:44
174629,6,2011-10-25 20:25:47
174629,6,2011-10-26 22:53:44
174635,3,2011-10-05 18:24:04
174635,5,2011-10-12 19:16:54
174635,6,2011-10-18 1:02:08
174635,6,2011-10-18 1:24:41
174638,3,2011-10-05 18:47:21
174638,5,2011-10-05 21:43:11
174638,5,2011-11-05 18:15:59
174644,3,2011-10-05 19:02:00
174644,5,2011-10-12 4:56:22
174644,5,2011-11-30 4:10:23
174647,1,2011-10-05 19:30:53
174650,3,2011-10-05 19:21:36
174650,5,2011-10-07 4:27:40
174650,6,2011-10-21 22:45:45
174650,4,2011-10-21 23:14:34
174653,3,2011-10-05 19:22:45
174653,5,2011-10-12 18:51:00
174653,6,2011-10-25 21:17:14
174653,6,2011-11-04 17:50:47
174656,3,2011-10-05 20:03:59
174656,5,2011-10-07 20:51:44
174656,6,2011-10-13 19:43:11
174656,4,2011-10-13 20:29:31
174656,6,2011-10-14 17:25:34
174656,6,2011-10-14 17:33:32
174659,1,2011-10-05 19:31:36
174659,3,2011-10-05 19:53:34
174659,5,2011-10-11 20:42:27
174659,6,2011-10-31 19:11:43
174659,4,2011-10-31 23:58:42
