CaseID,ActivityID,CompleteTimestamp
2817543,23,2010-10-22 08:00:00
2817543,28,2010-10-25 08:00:00
2817543,62,2010-10-25 08:00:00
2817543,25,2010-10-25 17:33:31
2817543,26,2010-10-25 17:33:50
2817543,27,2010-10-25 17:37:23
2817543,29,2010-10-25 17:37:42
2817543,32,2010-10-25 17:37:52
2817543,180,2010-10-25 17:38:00
2817543,181,2010-10-25 17:38:07
2817543,184,2010-10-25 17:38:16
2817543,185,2010-10-25 17:38:21
2817543,188,2010-10-25 17:38:42
2817543,35,2010-11-02 18:06:18
2817543,36,2010-11-04 09:00:00
2817543,245,2010-12-07 09:00:00
2817543,62,2010-12-07 09:00:00
2817543,38,2010-12-09 21:10:44
2817543,202,2010-12-09 21:10:49
2817543,47,2010-12-09 21:13:44
2817543,49,2010-12-09 21:21:28
2817543,30,2010-12-09 21:22:04
2817543,189,2010-12-09 21:22:14
2817543,48,2010-12-09 21:22:26
2817543,53,2010-12-09 21:22:40
2817543,248,2010-12-29 09:00:00
2817543,61,2011-01-10 21:49:19
2817543,66,2011-01-10 21:50:32
2817543,242,2011-01-10 21:50:51
2817543,244,2011-01-10 21:50:55
2817543,247,2011-01-10 21:51:09
2817543,49,2011-03-04 01:45:57
2817543,47,2011-03-04 21:30:14
2817543,48,2011-03-04 21:30:16
2817543,53,2011-03-04 21:30:27
2817543,61,2011-03-04 21:30:34
2817543,66,2011-03-04 21:31:47
2817543,67,2011-03-04 21:31:47
2817543,75,2011-03-04 21:31:54
2817543,73,2011-03-04 21:32:02
2817543,74,2011-03-04 21:32:06
2817543,278,2011-03-04 21:32:10
2817543,84,2011-03-04 21:32:15
2817543,83,2011-03-04 21:32:15
2817543,85,2011-03-04 21:32:18
2817543,94,2011-03-04 21:32:18
2817543,96,2011-03-04 21:32:23
2817543,95,2011-03-04 21:32:23
2817543,103,2011-03-04 21:34:39
2817543,104,2011-03-04 21:34:48
2817543,109,2011-03-04 21:34:54
2817543,283,2011-03-04 21:34:59
2817543,284,2011-03-04 21:35:21
2817543,290,2011-03-04 21:36:06
2817543,292,2011-03-04 21:36:06
2817543,294,2011-03-04 21:43:35
2817543,102,2011-03-08 09:00:00
2817543,108,2011-03-08 09:00:00
2817543,296,2011-03-14 09:00:00
2817543,286,2011-03-17 09:00:00
2817543,116,2011-05-10 08:00:00
2817543,299,2011-05-12 19:40:14
2817543,110,2011-05-12 19:40:23
2817543,111,2011-05-12 19:40:31
2817543,113,2011-05-12 19:40:31
2817543,114,2011-05-12 19:41:28
2817543,131,2011-05-12 20:08:01
2817543,134,2011-05-12 23:01:02
2817543,143,2011-05-12 23:01:18
2817543,136,2011-05-16 08:00:00
2817543,145,2011-05-18 08:00:00
2817543,9,2011-07-08 21:34:12
2817543,21,2011-07-08 21:34:20
2817543,155,2011-07-08 21:34:27
2824783,23,2010-10-27 08:00:00
2824783,25,2010-10-28 23:34:42
2824783,26,2010-10-28 23:34:57
2824783,27,2011-07-08 18:54:08
2824783,28,2011-07-08 18:54:08
2824783,29,2011-07-08 18:54:12
2824783,32,2011-07-08 18:54:14
2825088,23,2010-10-26 08:00:00
2825088,25,2010-10-28 23:50:31
2825088,26,2010-10-28 23:50:42
2825088,27,2012-03-29 18:35:29
2825088,28,2012-03-29 18:35:29
2825088,167,2012-03-29 18:35:35
2825088,179,2012-03-29 18:35:38
2825088,35,2012-03-29 18:35:40
2825088,36,2012-03-29 18:35:40
2825088,189,2012-03-29 18:35:46
2825088,49,2012-03-29 18:35:47
2825088,41,2012-03-29 18:35:51
2825088,47,2012-03-29 18:36:03
2825088,48,2012-03-29 18:36:04
2830183,23,2010-10-22 08:00:00
2830183,36,2010-11-02 09:00:00
2830183,25,2010-11-02 23:41:01
2830183,26,2010-11-02 23:41:08
2830183,29,2010-11-02 23:41:14
2830183,32,2010-11-02 23:41:19
2830183,35,2010-11-02 23:46:26
2830183,41,2010-11-03 00:05:29
2830183,41,2010-11-10 09:00:00
2830183,56,2010-12-08 09:00:00
2830183,47,2010-12-09 01:44:58
2830183,48,2010-12-09 01:45:00
2830183,49,2010-12-09 01:45:07
2830183,53,2010-12-09 01:45:11
2830183,55,2010-12-09 01:45:20
2830183,66,2010-12-09 01:45:32
2830183,67,2010-12-09 01:45:32
2830183,75,2010-12-09 01:45:37
2830183,73,2010-12-09 01:45:42
2830183,74,2010-12-09 01:45:44
2830183,278,2010-12-09 01:45:48
2830183,84,2010-12-09 01:45:49
2830183,83,2010-12-09 01:45:49
2830183,85,2010-12-09 01:45:52
2830183,116,2010-12-14 09:00:00
2830183,30,2010-12-14 21:20:16
2830183,189,2010-12-14 21:21:48
2830183,202,2010-12-14 21:21:52
2830183,92,2010-12-14 21:22:03
2830183,110,2010-12-14 21:22:08
2830183,111,2010-12-14 21:22:12
2830183,113,2010-12-14 21:22:12
2830183,114,2010-12-14 21:22:20
2830183,131,2010-12-14 21:22:40
2830183,134,2010-12-14 21:23:35
2831567,23,2010-10-25 08:00:00
2831567,36,2010-11-02 09:00:00
2831567,25,2010-11-02 20:44:58
2831567,26,2010-11-02 20:45:04
2831567,29,2010-11-02 20:45:09
2831567,32,2010-11-02 20:45:17
2831567,35,2010-11-02 20:52:09
2831567,41,2010-11-02 23:30:17
2831567,41,2010-11-10 09:00:00
2831567,116,2010-12-06 09:00:00
2831567,56,2010-12-07 09:00:00
2831567,47,2010-12-07 20:23:55
2831567,48,2010-12-07 20:23:57
2831567,49,2010-12-07 20:24:03
2831567,53,2010-12-07 20:24:09
2831567,55,2010-12-07 20:26:12
2831567,66,2010-12-07 20:26:43
2831567,67,2010-12-07 20:26:43
2831567,75,2010-12-07 20:26:47
2831567,73,2010-12-07 20:26:52
2831567,74,2010-12-07 20:26:55
2831567,278,2010-12-07 20:27:04
2831567,83,2010-12-07 20:27:06
2831567,84,2010-12-07 20:27:06
2831567,85,2010-12-07 20:27:11
2831567,30,2010-12-07 21:58:57
2831567,189,2010-12-07 21:59:01
2831567,202,2010-12-07 21:59:05
2831567,92,2010-12-07 21:59:19
2831567,110,2010-12-07 21:59:23
2831567,111,2010-12-07 21:59:27
2831567,113,2010-12-07 21:59:27
2831567,114,2010-12-07 21:59:30
2831567,131,2010-12-07 21:59:38
2831567,134,2010-12-07 23:19:56
2831567,143,2010-12-07 23:20:06
2831567,136,2010-12-10 09:00:00
2831567,145,2010-12-15 09:00:00
2832460,23,2010-11-01 09:00:00
2832460,36,2010-11-02 09:00:00
2832460,25,2010-11-02 23:03:34
2832460,26,2010-11-02 23:03:46
2832460,29,2010-11-02 23:03:52
2832460,32,2010-11-02 23:03:57
2832460,35,2010-11-02 23:06:24
2832460,41,2010-11-02 23:06:43
2832460,41,2010-11-10 09:00:00
2832460,204,2010-12-22 09:00:00
2832460,224,2010-12-23 09:00:00
2832460,47,2010-12-23 19:52:58
2832460,49,2010-12-23 19:53:29
2832460,30,2010-12-23 19:53:36
2832460,202,2010-12-23 19:53:45
2832460,203,2010-12-23 19:53:46
2832460,214,2010-12-23 19:54:09
2832460,216,2010-12-23 19:54:14
2832460,217,2010-12-23 19:55:15
2832460,223,2010-12-23 19:55:44
2832460,56,2011-01-25 09:00:00
2832460,48,2011-01-26 03:58:38
2832460,53,2011-01-26 03:59:05
2832460,55,2011-01-26 03:59:20
2832460,66,2011-01-26 03:59:39
2832460,67,2011-01-26 03:59:39
2832460,75,2011-01-26 03:59:44
2832460,73,2011-01-26 04:00:11
2832460,74,2011-01-26 04:00:13
2832460,278,2011-01-26 04:00:18
2832460,83,2011-01-26 04:00:59
2832460,84,2011-01-26 04:00:59
2832460,85,2011-01-26 04:01:05
2832460,92,2011-01-26 04:01:14
2832460,110,2011-01-26 04:01:16
2832460,111,2011-01-26 04:01:19
2832460,116,2011-02-01 09:00:00
2832460,136,2011-02-01 09:00:00
2832460,189,2011-02-02 00:17:44
2832460,225,2011-02-02 00:17:52
2832460,226,2011-02-02 00:18:03
2832460,113,2011-02-02 00:18:03
2832460,114,2011-02-02 00:18:05
2832460,131,2011-02-02 00:18:19
2832460,134,2011-02-02 00:18:21
2832460,143,2011-02-02 00:24:17
2832460,145,2011-02-09 09:00:00
2833073,23,2010-10-25 08:00:00
2833073,36,2010-11-02 09:00:00
2833073,25,2010-11-02 23:47:11
2833073,26,2010-11-02 23:47:21
2833073,29,2010-11-02 23:47:27
2833073,32,2010-11-02 23:47:36
2833073,35,2010-11-02 23:50:28
2833073,41,2010-11-02 23:55:26
2833073,41,2010-11-10 09:00:00
2833073,56,2010-12-08 09:00:00
2833073,47,2010-12-09 02:10:02
2833073,48,2010-12-09 02:10:03
2833073,49,2010-12-09 02:10:07
2833073,53,2010-12-09 02:10:11
2833073,55,2010-12-09 02:10:15
2833073,66,2010-12-09 02:10:23
2833073,67,2010-12-09 02:10:23
2833073,75,2010-12-09 02:10:26
2833073,73,2010-12-09 02:10:30
2833073,74,2010-12-09 02:10:32
2833073,278,2010-12-09 02:11:01
2833073,83,2010-12-09 02:11:02
2833073,84,2010-12-09 02:11:03
2833073,85,2010-12-09 02:11:05
2833073,30,2010-12-14 23:02:41
2833073,189,2010-12-14 23:02:47
2833073,202,2010-12-14 23:03:10
2833073,92,2010-12-14 23:03:21
2833073,110,2010-12-14 23:03:25
2833073,111,2010-12-14 23:03:29
2833073,113,2010-12-14 23:03:30
2833073,114,2010-12-14 23:03:34
2833073,131,2010-12-14 23:03:52
2833073,134,2010-12-14 23:06:17
2833073,116,2010-12-16 09:00:00
2838476,23,2010-10-26 08:00:00
2838476,36,2010-11-04 09:00:00
2838476,25,2010-11-04 21:17:57
2838476,26,2010-11-04 21:18:04
2838476,29,2010-11-04 21:18:12
2838476,32,2010-11-04 21:18:18
2838476,35,2010-11-04 21:24:25
2838476,41,2010-11-05 00:23:47
2838476,49,2010-11-05 00:24:21
2838476,30,2010-11-05 00:24:28
2838476,47,2010-11-05 00:26:31
2838476,41,2010-11-17 09:00:00
2838476,56,2010-12-13 09:00:00
2838476,189,2010-12-13 22:03:58
2838476,202,2010-12-13 22:04:05
2838476,48,2010-12-13 22:04:08
2838476,53,2010-12-13 22:04:23
2838476,55,2010-12-13 22:04:49
2838476,66,2010-12-13 22:05:07
2838476,67,2010-12-13 22:05:07
2838476,75,2010-12-13 22:05:11
2838476,73,2010-12-13 22:05:16
2838476,74,2010-12-13 22:05:18
2838476,278,2010-12-13 22:05:21
2838476,83,2010-12-13 22:05:24
2838476,84,2010-12-13 22:05:24
2838476,85,2010-12-13 22:05:28
2838476,92,2010-12-14 22:07:08
2838476,110,2010-12-14 22:07:23
2838476,111,2010-12-14 22:07:27
2838476,113,2010-12-14 22:07:27
2838476,114,2010-12-14 22:08:09
2838476,131,2010-12-14 22:10:53
2838476,134,2010-12-14 22:11:05
2838476,116,2010-12-16 09:00:00
2839858,23,2010-11-02 09:00:00
2839858,36,2010-11-04 09:00:00
2839858,25,2010-11-05 00:04:34
2839858,26,2010-11-05 00:04:49
2839858,29,2010-11-05 00:08:21
2839858,32,2010-11-05 00:08:26
2839858,35,2010-11-05 00:12:35
2839858,30,2010-11-05 00:20:58
2839858,189,2010-11-05 00:21:17
2839858,49,2010-11-05 00:21:29
2839858,47,2010-11-05 00:21:37
2839858,41,2010-11-05 00:21:55
2839858,41,2010-11-17 09:00:00
2839858,48,2010-11-29 20:20:57
2839858,202,2010-11-29 20:21:04
2839858,53,2010-11-29 20:21:16
2839858,55,2010-11-29 20:21:28
2839858,66,2010-11-29 20:38:13
2839858,67,2010-11-29 20:38:13
2839858,75,2010-11-29 20:38:22
2839858,73,2010-11-29 20:38:33
2839858,74,2010-11-29 20:38:35
2839858,278,2010-11-29 20:38:40
2839858,84,2010-11-29 20:38:46
2839858,83,2010-11-29 20:38:46
2839858,85,2010-11-29 20:38:50
2839858,92,2010-11-29 20:39:01
2839858,110,2010-11-29 20:39:07
2839858,111,2010-11-29 20:39:10
2839858,113,2010-11-29 20:39:10
2839858,114,2010-11-29 20:39:18
2839858,131,2010-11-29 20:39:29
2839858,134,2010-11-29 20:46:59
2839858,143,2010-11-29 20:47:12
2839858,56,2010-11-30 09:00:00
2839858,116,2010-11-30 09:00:00
2839858,136,2010-12-06 09:00:00
2839858,145,2010-12-08 09:00:00
2839858,1,2011-01-21 18:09:18
2839858,21,2011-01-21 18:09:20
2839858,154,2011-01-21 18:09:20
2840219,23,2010-11-02 09:00:00
2840219,36,2010-11-04 09:00:00
2840219,25,2010-11-05 00:46:53
2840219,26,2010-11-05 00:46:59
2840219,29,2010-11-05 00:47:03
2840219,32,2010-11-05 00:47:06
2840219,35,2010-11-05 00:54:36
2840219,41,2010-11-05 01:13:22
2840219,49,2010-11-05 01:13:36
2840219,30,2010-11-05 01:13:41
2840219,41,2010-11-17 09:00:00
2840219,47,2010-11-26 00:24:07
2840219,189,2010-11-26 00:24:19
2840219,202,2010-11-26 00:24:29
2840219,48,2010-11-26 00:24:34
2840219,53,2010-11-26 00:24:43
2840219,55,2010-11-26 00:24:53
2840219,66,2010-11-26 01:11:34
2840219,67,2010-11-26 01:11:34
2840219,75,2010-11-26 01:11:39
2840219,73,2010-11-26 01:11:42
2840219,74,2010-11-26 01:11:44
2840219,278,2010-11-26 01:11:48
2840219,84,2010-11-26 01:11:50
2840219,83,2010-11-26 01:11:50
2840219,85,2010-11-26 01:11:53
2840219,92,2010-11-26 01:11:59
2840219,110,2010-11-26 01:12:06
2840219,111,2010-11-26 01:12:11
2840219,113,2010-11-26 01:12:11
2840219,114,2010-11-26 01:12:16
2840219,131,2010-11-26 01:12:46
2840219,134,2010-11-26 01:18:37
2840219,143,2010-11-26 01:19:07
2840219,116,2010-11-30 09:00:00
2840219,56,2010-12-06 09:00:00
2840219,136,2010-12-06 09:00:00
2840219,145,2010-12-08 09:00:00
2840219,1,2011-01-21 18:13:09
2840219,154,2011-01-21 18:13:10
2840219,21,2011-01-21 18:13:10
2840553,23,2010-11-02 09:00:00
2840553,36,2010-11-04 09:00:00
2840553,25,2010-11-05 01:17:29
2840553,26,2010-11-05 01:17:45
2840553,29,2010-11-05 01:17:51
2840553,32,2010-11-05 01:17:55
2840553,35,2010-11-05 01:19:51
2840553,49,2010-11-05 01:22:28
2840553,30,2010-11-05 01:22:44
2840553,41,2010-11-05 01:22:50
2840553,41,2010-11-17 09:00:00
2840553,202,2010-11-25 21:52:28
2840553,189,2010-11-25 21:52:34
2840553,47,2010-11-25 21:52:41
2840553,48,2010-11-25 21:52:45
2840553,53,2010-11-25 21:52:51
2840553,55,2010-11-25 21:53:18
2840553,66,2010-11-25 21:53:43
2840553,67,2010-11-25 21:53:43
2840553,75,2010-11-25 21:53:49
2840553,73,2010-11-25 21:53:53
2840553,74,2010-11-25 21:53:54
2840553,278,2010-11-25 21:53:58
2840553,83,2010-11-25 21:54:01
2840553,84,2010-11-25 21:54:01
2840553,85,2010-11-25 21:54:27
2840553,92,2010-11-25 21:54:36
2840553,110,2010-11-25 21:54:45
2840553,111,2010-11-25 21:54:49
2840553,113,2010-11-25 21:54:49
2840553,114,2010-11-25 21:54:53
2840553,131,2010-11-25 21:55:11
2840553,134,2010-11-25 22:02:58
2840553,143,2010-11-25 22:03:34
2840553,116,2010-11-30 09:00:00
2840553,136,2010-12-06 09:00:00
2840553,56,2010-12-06 09:00:00
2840553,145,2010-12-08 09:00:00
2840553,1,2011-01-21 18:01:58
2840553,21,2011-01-21 18:02:47
2840553,154,2011-01-21 18:02:48
2846764,23,2010-11-03 09:00:00
2846764,36,2010-11-08 09:00:00
2846764,25,2010-11-08 22:12:23
2846764,26,2010-11-08 22:12:26
2846764,29,2010-11-08 22:12:31
2846764,32,2010-11-08 22:12:39
2846764,35,2010-11-08 22:12:42
2846764,41,2010-11-08 22:22:48
2846764,202,2010-11-08 22:23:06
2846764,189,2010-11-08 22:23:14
2846764,30,2010-11-08 22:23:19
2846764,49,2010-11-08 22:23:24
2846764,47,2010-11-08 22:23:33
2846764,41,2010-11-17 09:00:00
2846764,56,2010-12-21 09:00:00
2846764,48,2010-12-21 21:04:05
2846764,53,2010-12-21 21:04:25
2846764,55,2010-12-21 21:04:38
2846764,66,2010-12-21 21:04:52
2846764,67,2010-12-21 21:04:52
2846764,75,2010-12-21 21:05:03
2846764,90,2011-01-19 09:00:00
2846764,73,2011-01-21 20:28:52
2846764,74,2011-01-21 20:28:53
2846764,278,2011-01-21 20:28:57
2846764,84,2011-01-21 20:28:59
2846764,83,2011-01-21 20:28:59
2846764,85,2011-01-21 20:29:37
2846764,86,2011-01-21 20:29:42
2846764,87,2011-01-21 20:29:50
2846764,89,2011-01-21 20:29:56
2846764,91,2011-01-21 20:30:24
2846764,92,2011-01-21 20:30:29
2846764,111,2011-01-21 20:30:35
2846764,113,2011-01-21 20:30:38
2846764,114,2011-01-21 20:30:42
2846764,131,2011-01-21 20:30:58
2846764,134,2011-01-21 20:31:01
2846764,143,2011-01-21 20:31:11
2846764,116,2011-01-27 09:00:00
2846764,136,2011-01-28 09:00:00
