CaseID,ActivityID,CompleteTimestamp
109,9,2010-09-28 16:31:41
109,8,2010-11-08 18:33:36
109,6,2010-11-08 18:33:57
110,1,2010-12-16 18:33:24
110,8,2010-12-16 18:40:25
110,6,2010-12-17 00:52:50
111,1,2010-06-29 22:00:48
111,8,2010-06-29 23:16:26
111,6,2010-06-30 16:05:04
111,8,2010-06-30 22:19:00
111,9,2010-07-01 17:00:03
111,8,2010-07-02 22:07:18
111,6,2010-07-02 22:08:52
112,1,2011-10-06 15:50:55
112,8,2011-10-07 22:03:47
112,6,2011-10-14 22:44:32
113,3,2010-05-06 23:51:48
113,1,2010-05-24 18:23:15
113,8,2010-05-25 21:48:24
113,6,2010-05-25 22:11:28
116,1,2011-04-08 21:02:03
116,8,2011-04-08 21:02:38
116,6,2011-04-08 21:07:10
117,1,2012-07-19 18:59:25
117,8,2012-07-20 16:49:34
117,6,2012-07-20 22:44:15
118,1,2011-03-07 20:02:24
118,8,2011-03-07 20:02:41
118,6,2011-03-07 22:14:21
119,1,2011-12-05 23:22:17
119,8,2011-12-05 23:58:56
119,6,2011-12-13 18:22:04
120,1,2012-04-24 22:07:03
120,8,2012-05-08 18:53:06
120,9,2012-05-08 20:31:30
120,6,2012-05-08 22:04:27
121,1,2011-02-09 22:28:58
121,8,2011-02-09 23:21:02
121,6,2011-02-09 23:21:46
122,1,2011-02-15 00:23:08
122,8,2011-02-15 20:17:46
122,6,2011-02-15 20:52:47
123,1,2011-05-06 15:33:07
123,8,2011-05-06 15:33:39
123,9,2011-05-06 20:55:50
123,8,2011-05-12 21:45:43
123,6,2011-05-12 21:45:54
124,1,2012-06-07 23:31:32
124,8,2012-06-08 14:47:21
124,6,2012-06-08 14:47:30
125,1,2010-08-19 17:48:49
125,8,2010-08-19 17:49:49
125,9,2010-08-19 18:07:15
125,8,2010-09-13 16:15:21
125,6,2010-09-13 16:49:39
126,1,2012-07-25 23:34:31
126,1,2012-08-27 21:28:50
126,6,2012-08-27 22:18:05
127,1,2010-03-12 18:28:49
127,8,2010-03-12 18:29:00
127,6,2010-03-12 18:37:27
128,1,2011-11-28 17:10:27
128,6,2011-11-28 18:46:59
128,6,2011-11-28 18:46:59
130,3,2010-04-08 16:58:03
130,1,2010-04-08 17:01:05
130,8,2010-04-08 17:01:11
130,6,2010-04-08 17:01:19
132,1,2012-06-21 20:50:46
132,8,2012-06-21 21:30:02
132,9,2012-06-21 22:32:08
132,6,2012-06-25 20:03:33
133,1,2011-01-26 20:24:58
133,1,2011-01-26 20:59:56
133,8,2011-01-26 21:00:03
133,6,2011-01-28 23:29:17
134,1,2011-04-19 22:42:45
134,8,2011-04-19 22:45:25
134,6,2011-04-19 22:45:42
135,1,2011-02-08 20:57:41
135,8,2011-02-08 20:58:01
135,9,2011-02-10 17:27:30
135,8,2011-02-14 21:01:11
135,6,2011-02-14 21:02:59
135,8,2011-03-03 18:46:37
135,6,2011-03-03 23:05:29
136,1,2012-06-06 22:48:56
136,8,2012-06-07 20:19:44
136,6,2012-06-08 15:13:29
137,1,2011-08-05 21:00:13
137,8,2011-08-11 18:30:47
137,9,2011-08-12 21:42:55
137,6,2011-08-19 20:25:37
138,1,2012-03-02 18:13:46
138,8,2012-03-02 18:13:56
138,6,2012-03-02 18:34:03
139,1,2010-04-19 15:44:31
139,8,2010-04-19 17:15:20
139,6,2010-04-19 17:26:05
141,1,2011-01-12 19:39:32
141,8,2011-01-12 19:39:56
141,9,2011-01-12 19:50:26
141,8,2011-01-12 20:07:51
141,9,2011-01-12 20:34:34
141,8,2011-01-26 18:25:14
141,6,2011-01-26 18:26:04
142,1,2012-03-07 20:00:05
142,8,2012-03-08 22:53:36
142,6,2012-03-09 23:48:25
146,1,2010-10-05 22:55:27
146,8,2010-10-05 23:09:10
146,6,2010-10-05 23:09:39
148,1,2012-01-09 20:19:35
148,8,2012-01-10 01:14:26
148,6,2012-01-10 01:14:53
148,6,2012-01-10 01:14:53
149,1,2011-02-09 23:35:27
149,8,2011-02-10 00:16:21
149,6,2011-02-10 00:24:44
150,3,2011-05-18 16:39:41
150,1,2011-05-18 16:39:49
150,8,2011-05-18 16:41:36
150,9,2011-05-23 23:20:54
150,8,2011-05-26 15:55:33
150,6,2011-05-26 15:56:00
151,1,2010-02-10 19:25:33
151,8,2010-02-10 19:33:38
151,6,2010-02-10 19:33:49
152,1,2012-05-18 20:08:58
152,8,2012-05-24 18:00:37
152,6,2012-05-25 16:12:16
153,1,2012-07-02 15:35:06
153,8,2012-07-02 19:00:33
153,6,2012-07-02 19:01:29
155,1,2010-12-15 01:19:51
155,8,2010-12-17 19:45:21
155,9,2010-12-24 00:26:07
155,8,2011-01-18 20:15:13
155,6,2011-01-18 20:15:29
157,1,2011-05-24 15:13:23
157,8,2011-05-31 23:42:09
157,6,2011-06-06 18:19:01
158,1,2010-09-20 23:57:01
158,8,2010-09-21 15:45:37
158,6,2010-09-21 15:53:48
159,1,2011-09-21 15:12:16
159,8,2011-09-21 15:46:44
159,6,2011-09-27 21:20:30
160,1,2011-02-25 19:55:02
160,8,2011-02-25 22:26:45
160,6,2011-02-25 22:28:30
161,1,2010-08-10 15:16:09
161,8,2010-08-12 18:33:35
161,6,2010-08-13 15:24:41
162,1,2011-10-04 23:47:43
162,1,2011-10-07 21:29:10
162,6,2011-10-07 21:30:00
163,1,2010-10-15 16:27:20
163,8,2010-10-27 19:46:30
163,6,2010-10-27 19:46:36
164,1,2010-09-28 20:44:01
164,8,2010-09-28 20:46:50
164,6,2010-09-28 22:03:08
165,1,2012-01-14 01:36:23
165,6,2012-01-14 01:36:49
166,1,2010-02-11 17:48:50
166,8,2010-02-24 01:56:28
166,6,2010-02-24 01:56:36
167,1,2011-11-23 23:43:38
167,8,2011-11-25 19:12:19
167,9,2011-11-25 23:01:18
167,6,2011-11-28 18:25:00
167,6,2011-11-28 18:25:02
168,1,2012-01-09 19:01:47
168,8,2012-01-09 20:20:28
168,6,2012-01-09 20:21:29
170,1,2012-05-02 23:54:51
170,8,2012-05-03 15:51:09
170,9,2012-05-03 16:01:21
170,8,2012-05-17 15:46:38
170,9,2012-05-17 15:47:13
170,6,2012-05-18 15:18:57
171,1,2011-08-29 22:12:48
171,1,2011-08-30 17:49:49
171,8,2011-08-30 18:06:35
171,6,2011-08-31 15:34:45
172,1,2010-09-17 00:02:20
172,8,2010-09-21 22:03:12
172,6,2010-09-27 18:08:54
173,1,2010-11-15 18:15:12
173,1,2010-11-15 18:15:27
173,8,2010-11-16 21:58:01
173,6,2010-11-16 22:01:14
174,1,2011-10-24 18:22:28
174,8,2011-11-04 00:48:18
174,9,2011-11-05 01:24:35
174,6,2011-11-09 23:20:52
175,1,2010-10-05 15:46:59
175,8,2010-10-05 15:59:41
175,6,2010-10-05 16:00:18
176,1,2012-07-17 18:44:26
176,8,2012-07-17 18:44:48
176,6,2012-07-18 21:11:34
177,1,2012-01-18 17:12:04
177,8,2012-01-18 17:21:52
177,6,2012-01-18 18:42:03
178,1,2012-02-22 23:49:43
178,8,2012-02-22 23:49:52
178,6,2012-02-29 18:36:49
179,1,2012-04-11 21:30:07
179,8,2012-04-12 17:29:39
179,6,2012-04-12 20:57:39
180,1,2011-10-06 18:23:22
180,8,2011-10-06 22:07:44
180,6,2011-10-06 22:31:30
181,1,2011-09-29 17:51:55
181,6,2011-09-30 21:14:19
182,1,2010-05-20 16:31:32
182,8,2010-05-24 18:55:17
182,6,2010-05-24 18:59:57
183,3,2010-05-19 23:08:49
183,1,2010-05-20 15:53:47
183,8,2010-05-24 15:15:57
183,6,2010-05-24 15:18:09
185,1,2010-11-02 22:49:59
185,8,2010-11-03 23:06:18
185,9,2010-11-03 23:06:51
185,8,2010-11-18 18:52:12
185,6,2010-11-18 18:52:18
186,1,2012-07-13 16:20:00
186,8,2012-07-13 21:25:40
186,9,2012-07-13 21:48:10
186,6,2012-07-18 15:05:36
187,1,2010-10-25 21:14:08
187,8,2010-10-27 21:27:14
187,6,2010-10-27 21:29:30
188,1,2012-01-09 22:58:58
188,8,2012-01-09 22:59:09
188,6,2012-01-10 18:03:01
189,1,2010-02-02 22:49:13
189,1,2010-02-02 23:04:15
189,8,2010-02-03 23:27:07
189,6,2010-02-03 23:27:16
190,1,2011-02-22 00:36:25
190,8,2011-02-22 01:44:27
190,6,2011-03-03 23:26:19
194,1,2012-02-08 20:28:03
194,8,2012-02-10 19:28:30
194,6,2012-03-05 20:31:08
195,1,2010-09-21 18:53:00
195,8,2010-09-23 17:25:07
195,9,2010-09-27 18:09:43
195,8,2010-09-29 15:06:22
195,9,2010-09-29 16:04:55
195,8,2010-09-29 20:29:35
195,6,2010-09-29 20:29:47
196,1,2011-11-16 19:45:30
196,8,2011-11-17 22:31:33
196,6,2011-11-17 22:32:09
197,1,2012-06-01 16:18:57
197,8,2012-06-04 15:56:22
197,6,2012-06-04 17:46:33
197,6,2012-06-04 17:46:33
198,1,2011-04-28 21:46:15
198,8,2011-04-28 21:46:46
198,6,2011-05-09 23:43:48
199,8,2011-12-14 00:45:50
199,6,2011-12-14 19:27:28
200,1,2012-04-12 22:59:24
200,8,2012-04-13 23:07:02
200,6,2012-04-16 21:40:01
201,1,2011-08-22 15:06:31
201,8,2011-08-22 17:14:28
201,6,2011-08-22 17:31:48
203,1,2010-06-11 18:18:02
203,8,2010-06-11 20:22:40
203,6,2010-06-16 16:04:16
204,1,2011-11-01 00:30:39
204,8,2011-11-01 00:30:50
204,6,2011-11-02 22:41:11
205,1,2010-12-07 20:10:52
205,8,2010-12-09 20:19:43
205,9,2010-12-20 23:24:30
205,8,2010-12-21 22:36:16
205,6,2010-12-21 23:31:29
206,1,2011-03-04 19:26:28
206,8,2011-03-04 19:29:32
206,9,2011-03-04 20:32:51
206,8,2011-03-11 20:48:16
206,6,2011-03-11 20:48:28
207,1,2011-06-21 21:40:37
207,8,2011-06-23 21:54:10
207,6,2011-07-11 15:42:06
208,1,2010-10-12 18:50:55
208,8,2010-10-12 20:58:07
208,6,2010-10-12 23:05:33
209,1,2012-01-11 19:39:43
209,8,2012-01-11 19:40:06
209,6,2012-01-11 19:41:58
211,1,2012-08-02 18:02:57
211,6,2012-08-03 20:56:13
212,1,2012-05-14 20:39:34
212,8,2012-05-14 20:39:41
212,6,2012-05-14 21:28:38
213,1,2011-07-19 18:43:29
213,6,2011-07-27 16:19:08
214,1,2011-01-26 17:16:35
214,1,2011-01-26 17:57:02
214,8,2011-01-26 17:57:35
214,6,2011-01-27 17:24:33
215,1,2010-04-15 15:13:46
215,8,2010-04-27 22:30:12
215,6,2010-04-27 22:30:18
216,1,2010-03-24 20:14:07
216,1,2010-03-24 20:14:29
216,8,2010-03-24 20:14:37
216,6,2010-03-24 20:14:41
217,1,2011-03-04 18:34:36
217,8,2011-03-04 18:35:05
217,6,2011-03-09 00:20:32
218,1,2011-03-26 01:16:00
218,8,2011-03-26 01:17:36
218,6,2011-03-26 01:31:47
218,8,2011-03-28 17:02:16
218,9,2011-03-31 23:35:15
218,8,2011-04-08 20:49:14
218,6,2011-04-08 21:01:12
219,8,2011-11-11 19:10:51
219,9,2011-11-11 19:52:25
219,8,2011-11-15 17:46:26
219,6,2011-11-15 17:47:32
219,6,2011-11-15 17:47:33
220,1,2011-07-25 19:03:37
220,8,2011-07-28 21:41:04
220,9,2011-08-04 17:47:48
220,6,2011-08-04 21:25:57
221,1,2011-11-23 19:46:01
221,8,2011-11-26 00:11:06
221,6,2011-11-28 20:46:18
222,1,2012-02-01 20:34:03
222,6,2012-02-01 20:35:16
223,1,2012-03-15 22:28:02
223,8,2012-03-16 20:30:26
223,6,2012-03-17 00:29:01
223,6,2012-03-17 00:29:02
224,1,2012-05-28 22:20:59
224,8,2012-05-28 22:21:21
224,9,2012-05-28 22:41:06
224,6,2012-05-29 16:06:03
225,1,2011-07-21 21:48:19
225,6,2011-07-22 21:05:46
226,1,2011-04-12 00:01:34
226,8,2011-04-12 00:01:52
226,6,2011-04-13 18:20:49
227,1,2011-05-17 17:14:34
227,8,2011-05-17 17:14:52
227,6,2011-05-20 20:41:53
228,1,2010-09-22 23:39:16
228,8,2010-09-23 16:37:42
228,6,2010-09-23 16:38:14
229,1,2011-11-23 18:44:28
229,6,2011-11-23 20:21:30
231,1,2010-10-19 22:08:14
231,1,2010-10-21 00:03:58
231,8,2010-10-21 00:04:16
231,6,2010-10-21 16:26:29
234,1,2010-06-23 23:57:59
234,1,2010-06-28 20:12:55
234,8,2010-07-07 18:10:15
234,6,2010-07-07 18:10:30
236,1,2011-01-19 19:08:18
236,8,2011-02-05 01:33:09
236,6,2011-02-07 19:48:08
238,1,2010-07-23 22:27:40
238,8,2010-07-27 15:36:36
238,6,2010-07-27 15:37:32
239,1,2011-07-14 21:26:36
239,8,2011-07-14 23:50:15
239,6,2011-08-03 16:14:00
240,1,2011-07-27 23:30:16
240,8,2011-08-02 23:54:16
240,6,2011-08-10 20:43:40
241,1,2012-05-17 23:53:08
241,8,2012-05-18 14:58:20
241,6,2012-05-21 16:27:17
242,1,2012-08-02 17:26:04
242,8,2012-08-22 22:24:49
242,6,2012-08-22 22:28:26
243,1,2012-06-20 22:41:25
243,8,2012-06-20 22:44:02
243,6,2012-06-20 22:44:33
244,1,2010-11-25 02:02:59
244,8,2010-11-25 02:21:52
244,6,2010-11-25 02:22:00
245,1,2010-04-28 23:21:11
245,8,2010-04-29 18:15:16
245,6,2010-05-03 20:56:35
246,1,2010-10-27 23:21:46
246,1,2010-11-02 23:57:09
246,8,2010-11-02 23:57:16
246,6,2010-11-02 23:57:22
247,3,2012-08-10 14:59:37
247,8,2012-08-10 15:02:47
247,6,2012-08-10 15:18:58
248,1,2011-11-08 22:32:15
248,6,2011-11-09 17:39:45
248,6,2011-11-09 17:39:46
249,1,2011-04-20 15:34:05
249,8,2011-04-20 15:35:25
249,6,2011-04-27 17:53:20
250,1,2011-02-23 02:06:59
250,8,2011-02-23 02:07:16
250,6,2011-02-28 19:43:36
251,1,2012-06-26 22:50:34
251,8,2012-07-03 15:44:06
251,6,2012-07-06 16:50:50
252,1,2011-01-19 23:55:14
252,8,2011-01-19 23:55:35
252,6,2011-01-21 00:21:38
252,8,2011-01-24 22:38:44
252,6,2011-02-28 18:40:26
254,1,2010-11-23 18:55:28
254,8,2010-11-30 23:09:41
254,6,2010-11-30 23:10:42
255,1,2012-03-06 17:24:19
255,8,2012-03-06 22:39:56
255,6,2012-03-06 23:07:30
256,1,2011-01-12 01:41:38
256,8,2011-01-27 19:59:56
256,6,2011-01-27 20:00:26
257,1,2011-01-28 20:42:47
257,8,2011-02-09 22:50:46
257,6,2011-02-09 22:50:56
258,1,2010-12-02 18:21:12
258,8,2010-12-02 19:16:17
258,9,2010-12-02 19:16:35
258,8,2010-12-07 01:45:40
258,6,2010-12-07 01:45:48
259,1,2010-03-23 17:10:15
259,1,2010-03-24 17:39:07
259,8,2010-03-24 17:39:20
259,6,2010-05-06 15:36:35
260,1,2010-10-18 21:15:06
260,1,2010-10-18 21:29:40
260,8,2010-10-19 18:17:06
260,6,2010-11-15 22:47:26
261,1,2012-07-30 18:55:26
261,8,2012-07-30 18:55:48
261,6,2012-07-30 21:14:37
263,1,2011-12-29 01:51:52
263,8,2011-12-29 19:16:43
263,6,2011-12-30 17:01:38
264,1,2011-03-09 22:27:13
264,8,2011-03-11 17:05:59
264,6,2011-03-11 17:22:38
266,1,2012-06-18 18:49:00
266,6,2012-06-20 15:11:19
266,6,2012-06-20 15:11:20
267,1,2011-05-05 17:41:25
267,8,2011-05-05 17:42:08
267,6,2011-05-05 21:14:58
268,3,2010-07-23 16:22:58
268,1,2010-07-23 16:23:24
268,8,2010-07-23 16:29:53
268,6,2010-07-23 17:53:25
269,8,2011-12-12 17:40:49
269,6,2012-01-03 18:15:12
270,1,2011-04-01 16:48:44
270,8,2011-04-01 16:49:20
270,9,2011-04-01 17:42:02
270,9,2011-04-01 18:40:01
270,8,2011-04-04 18:05:40
270,6,2011-04-06 18:48:27
271,3,2010-03-08 20:43:25
271,1,2010-03-08 20:44:57
271,1,2010-03-08 20:45:49
271,8,2010-03-08 20:52:48
271,6,2010-03-09 02:00:50
272,1,2012-01-25 16:58:57
272,8,2012-01-25 17:39:02
272,9,2012-02-01 20:28:32
272,6,2012-02-29 02:21:41
273,1,2010-03-26 00:16:03
273,8,2010-03-26 00:32:12
273,6,2010-03-26 02:10:30
274,1,2012-04-20 18:47:22
274,8,2012-04-26 16:37:56
274,6,2012-04-26 20:19:28
275,1,2010-06-08 20:44:14
275,8,2010-06-28 22:02:44
275,6,2010-06-28 22:07:25
276,3,2010-03-30 23:58:20
276,1,2010-03-30 23:58:35
276,8,2010-03-30 23:59:10
276,6,2010-03-31 00:13:29
277,1,2012-03-13 18:47:21
277,8,2012-03-13 18:48:04
277,6,2012-03-14 23:35:22
278,1,2010-05-24 20:55:50
278,9,2010-05-25 23:38:49
278,8,2010-06-16 16:46:50
278,9,2010-06-16 16:47:04
278,8,2010-06-21 23:04:47
278,6,2010-06-22 20:27:44
279,1,2011-10-07 17:50:02
279,6,2011-10-07 17:50:33
280,1,2010-11-25 23:02:43
280,8,2010-11-25 23:03:26
280,9,2010-11-26 00:56:39
280,8,2010-11-30 01:25:15
280,6,2010-11-30 01:25:22
280,8,2010-11-30 19:58:20
280,6,2010-12-01 23:33:08
281,1,2011-06-30 21:42:32
281,1,2011-06-30 21:42:53
281,8,2011-07-04 20:19:44
281,6,2011-07-04 20:57:06
283,1,2012-06-12 17:18:08
283,8,2012-06-18 18:01:49
283,6,2012-07-02 17:44:23
284,1,2011-11-08 17:24:00
284,8,2011-11-08 17:24:19
284,6,2011-11-08 17:34:52
285,1,2012-05-02 18:41:57
285,8,2012-05-03 16:00:14
285,6,2012-05-03 22:34:29
287,1,2011-02-08 16:48:56
287,8,2011-02-08 16:49:34
287,6,2011-02-08 19:49:59
288,1,2011-11-17 18:35:43
288,8,2011-11-17 18:36:01
288,6,2011-11-17 23:00:05
289,1,2010-09-07 22:11:07
289,8,2010-09-07 22:44:49
289,6,2010-09-07 23:39:38
290,1,2012-02-14 20:05:29
290,9,2012-02-15 18:20:13
290,6,2012-03-01 00:31:24
290,6,2012-03-01 00:31:28
291,1,2010-10-13 18:21:33
291,1,2010-10-13 18:21:52
291,8,2010-10-13 18:22:15
291,6,2010-10-20 23:23:37
292,1,2012-08-02 16:46:54
