CaseID,ActivityID,CompleteTimestamp
1-522528740,1,2011-05-03 17:42:00
1-522528740,2,2011-05-03 17:46:00
1-522528740,1,2011-05-03 18:44:00
1-522528740,2,2011-05-03 18:45:00
1-522528740,1,2011-05-03 20:05:00
1-522528740,4,2011-05-03 20:05:00
1-522528740,1,2011-05-03 21:20:00
1-522528740,2,2011-05-03 21:24:00
1-522528740,1,2011-05-11 23:39:00
1-522528740,7,2012-04-04 23:56:00
1-522528740,1,2012-05-04 17:03:00
1-522528740,3,2012-05-04 17:06:00
1-522528740,5,2012-05-12 09:21:00
1-523391859,1,2011-05-05 23:47:00
1-523391859,1,2011-05-05 23:48:00
1-523391859,10,2011-05-06 00:01:00
1-523391859,1,2011-05-06 03:21:00
1-523391859,6,2011-08-10 04:34:00
1-523391859,1,2012-03-08 00:26:00
1-523391859,3,2012-05-03 22:49:00
1-523391859,5,2012-05-04 09:21:00
1-529067006,1,2011-05-26 23:57:00
1-529067006,1,2011-05-26 23:57:00
1-529067006,2,2011-05-27 00:07:00
1-529067006,1,2011-05-30 20:44:00
1-529067006,2,2011-05-30 20:46:00
1-529067006,1,2011-05-30 21:47:00
1-529067006,6,2011-05-30 21:49:00
1-529067006,1,2011-05-31 15:30:00
1-529067006,2,2011-05-31 15:31:00
1-529067006,1,2011-05-31 18:02:00
1-529067006,2,2011-05-31 18:15:00
1-529067006,1,2011-05-31 18:16:00
1-529067006,2,2011-05-31 18:21:00
1-529067006,1,2011-07-07 00:51:00
1-529067006,4,2011-07-07 00:51:00
1-529067006,1,2011-07-20 22:39:00
1-529067006,1,2012-05-04 17:20:00
1-529067006,3,2012-05-04 17:21:00
1-529067006,5,2012-05-12 09:21:00
1-529096847,1,2011-05-27 02:01:00
1-529096847,1,2011-05-27 02:02:00
1-529096847,2,2011-05-27 02:10:00
1-529096847,1,2011-05-30 20:46:00
1-529096847,2,2011-05-30 20:48:00
1-529096847,1,2011-05-30 20:52:00
1-529096847,6,2011-05-30 20:57:00
1-529096847,1,2011-05-31 22:01:00
1-529096847,2,2011-05-31 22:03:00
1-529096847,1,2011-06-01 17:52:00
1-529096847,4,2011-06-01 17:52:00
1-529096847,1,2011-06-01 19:36:00
1-529096847,2,2011-06-01 19:37:00
1-529096847,1,2011-06-01 19:38:00
1-529096847,6,2011-06-01 19:41:00
1-529096847,1,2011-06-01 20:09:00
1-529096847,6,2011-06-01 20:11:00
1-529096847,1,2011-06-01 20:11:00
1-529096847,2,2011-06-01 20:11:00
1-529096847,1,2011-06-01 21:07:00
1-529096847,4,2011-06-01 21:07:00
1-529096847,1,2011-07-11 19:36:00
1-529096847,2,2011-07-11 19:58:00
1-529096847,1,2011-07-11 20:06:00
1-529096847,4,2011-07-11 20:06:00
1-529096847,1,2011-07-11 20:14:00
1-529096847,6,2011-07-11 20:21:00
1-529096847,6,2011-07-14 19:58:00
1-529096847,6,2011-07-15 18:22:00
1-529096847,6,2011-07-18 18:22:00
1-529096847,1,2011-07-25 22:43:00
1-529096847,8,2011-07-25 22:44:00
1-529096847,1,2011-08-31 19:39:00
1-529096847,2,2011-08-31 19:41:00
1-529096847,1,2011-08-31 22:39:00
1-529096847,2,2011-08-31 22:40:00
1-529096847,1,2011-08-31 22:42:00
1-529096847,2,2011-08-31 22:51:00
1-529096847,1,2011-09-01 00:30:00
1-529096847,2,2011-09-01 00:30:00
1-529096847,1,2011-09-01 00:35:00
1-529096847,6,2011-09-01 00:38:00
1-529096847,1,2011-09-01 00:49:00
1-529096847,2,2011-09-01 00:50:00
1-529096847,1,2011-09-01 01:41:00
1-529096847,2,2011-09-01 01:43:00
1-529096847,1,2011-09-01 01:46:00
1-529096847,2,2011-09-01 01:49:00
1-529096847,1,2011-09-17 02:00:00
1-529096847,1,2012-05-04 17:24:00
1-529096847,3,2012-05-04 17:25:00
1-529096847,5,2012-05-12 09:21:00
1-530458987,1,2011-06-01 17:55:00
1-530458987,1,2011-06-01 17:58:00
1-530458987,2,2011-06-01 18:02:00
1-530458987,1,2011-06-06 22:51:00
1-530458987,2,2011-06-06 23:21:00
1-530458987,1,2011-06-07 22:04:00
1-530458987,6,2011-06-07 22:08:00
1-530458987,6,2011-06-09 23:21:00
1-530458987,1,2011-06-10 19:19:00
1-530458987,2,2011-06-10 19:21:00
1-530458987,1,2011-06-14 20:36:00
1-530458987,2,2011-06-15 00:06:00
1-530458987,1,2011-06-15 19:14:00
1-530458987,6,2011-06-15 19:25:00
1-530458987,1,2011-06-15 22:55:00
1-530458987,2,2011-06-15 22:57:00
1-530458987,1,2011-06-16 19:43:00
1-530458987,4,2011-06-16 19:44:00
1-530458987,1,2011-06-23 01:38:00
1-530458987,2,2011-06-23 01:39:00
1-530458987,1,2011-06-23 02:22:00
1-530458987,2,2011-06-23 02:26:00
1-530458987,1,2011-07-07 00:48:00
1-530458987,4,2011-07-07 00:48:00
1-530458987,1,2011-07-20 22:34:00
1-530458987,3,2012-04-06 19:12:00
1-530458987,1,2012-04-06 19:13:00
1-530458987,8,2012-04-06 19:13:00
1-530458987,1,2012-05-04 17:25:00
1-530458987,3,2012-05-04 17:26:00
1-530458987,5,2012-05-12 09:21:00
1-530772502,1,2011-06-02 17:22:00
1-530772502,1,2011-06-02 17:23:00
1-530772502,2,2011-06-02 17:36:00
1-530772502,1,2011-06-06 21:16:00
1-530772502,2,2011-06-06 21:17:00
1-530772502,1,2011-06-06 22:06:00
1-530772502,2,2011-06-06 22:08:00
1-530772502,1,2011-07-07 00:47:00
1-530772502,4,2011-07-07 00:47:00
1-530772502,1,2011-07-20 22:31:00
1-530772502,2,2012-04-20 02:05:00
1-530772502,1,2012-05-04 17:26:00
1-530772502,3,2012-05-04 17:27:00
1-530772502,5,2012-05-12 09:21:00
1-530838254,1,2011-06-03 01:17:00
1-530838254,1,2011-06-03 01:24:00
1-530838254,2,2011-06-03 01:28:00
1-530838254,1,2011-06-06 20:54:00
1-530838254,2,2011-06-06 20:57:00
1-530838254,1,2011-06-06 21:23:00
1-530838254,6,2011-06-06 21:25:00
1-530838254,2,2011-06-08 00:31:00
1-530838254,2,2011-06-08 00:31:00
1-530838254,1,2011-06-08 03:40:00
1-530838254,8,2011-06-08 03:40:00
1-530838254,1,2011-07-07 00:45:00
1-530838254,3,2011-07-07 00:45:00
1-530838254,2,2011-07-07 02:35:00
1-530838254,1,2011-07-07 02:51:00
1-530838254,2,2011-07-07 02:53:00
1-530838254,1,2011-07-07 02:53:00
1-530838254,2,2011-07-07 02:54:00
1-530838254,1,2011-07-07 17:54:00
1-530838254,4,2011-07-07 18:12:00
1-530838254,1,2011-07-07 23:25:00
1-530838254,2,2011-07-07 23:25:00
1-530838254,1,2011-07-07 23:26:00
1-530838254,4,2011-07-07 23:27:00
1-530838254,1,2011-07-08 00:49:00
1-530838254,6,2011-07-08 00:58:00
1-530838254,2,2011-07-08 21:31:00
1-530838254,1,2011-07-08 22:16:00
1-530838254,2,2011-07-08 22:17:00
1-530838254,1,2011-07-08 22:17:00
1-530838254,4,2011-07-08 22:17:00
1-530838254,1,2011-07-11 19:55:00
1-530838254,2,2011-07-11 22:32:00
1-530838254,1,2011-07-11 22:41:00
1-530838254,4,2011-07-11 22:43:00
1-530838254,4,2011-07-14 22:32:00
1-530838254,1,2011-07-19 01:01:00
1-530838254,2,2011-07-19 01:01:00
1-530838254,1,2011-08-17 01:33:00
1-530838254,8,2012-04-06 19:18:00
1-530838254,1,2012-05-04 17:27:00
1-530838254,3,2012-05-04 17:28:00
1-530838254,5,2012-05-12 09:21:00
1-532109338,1,2011-06-08 22:58:00
1-532109338,1,2011-06-08 22:58:00
1-532109338,2,2011-06-08 23:02:00
1-532109338,1,2011-06-09 01:20:00
1-532109338,2,2011-06-09 01:21:00
1-532109338,1,2011-06-09 01:55:00
1-532109338,2,2011-06-09 18:34:00
1-532109338,1,2011-06-09 20:19:00
1-532109338,6,2011-06-09 20:21:00
1-532109338,2,2011-06-10 02:54:00
1-532109338,1,2011-06-11 00:16:00
1-532109338,2,2011-06-11 00:29:00
1-532109338,1,2011-06-11 00:29:00
1-532109338,2,2011-06-11 00:31:00
1-532109338,1,2011-07-07 00:45:00
1-532109338,4,2011-07-07 00:45:00
1-532109338,1,2011-07-20 22:30:00
1-532109338,8,2012-04-06 19:09:00
1-532109338,1,2012-05-04 17:29:00
1-532109338,3,2012-05-04 17:30:00
1-532109338,5,2012-05-12 09:21:00
1-536444735,1,2011-06-24 22:23:00
1-536444735,1,2011-06-24 22:23:00
1-536444735,2,2011-06-24 22:25:00
1-536444735,1,2011-06-24 22:46:00
1-536444735,2,2011-06-24 23:37:00
1-536444735,1,2011-06-25 00:08:00
1-536444735,2,2011-06-25 00:10:00
1-536444735,1,2011-07-07 00:40:00
1-536444735,4,2011-07-07 00:40:00
1-536444735,1,2011-07-20 22:23:00
1-536444735,8,2012-04-06 19:20:00
1-536444735,1,2012-05-04 17:31:00
1-536444735,3,2012-05-04 17:31:00
1-536444735,5,2012-05-12 09:21:00
1-536481337,1,2011-06-24 23:58:00
1-536481337,1,2011-06-24 23:58:00
1-536481337,2,2011-06-25 00:02:00
1-536481337,1,2011-06-25 00:42:00
1-536481337,2,2011-06-27 18:34:00
1-536481337,1,2011-06-27 18:41:00
1-536481337,6,2011-06-27 18:45:00
1-536481337,1,2011-06-27 18:48:00
1-536481337,2,2011-06-27 19:05:00
1-536481337,1,2011-06-27 20:24:00
1-536481337,2,2011-06-27 20:32:00
1-536481337,1,2011-06-27 20:54:00
1-536481337,2,2011-06-27 20:59:00
1-536481337,1,2011-07-07 00:39:00
1-536481337,4,2011-07-07 00:39:00
1-536481337,1,2011-07-20 23:53:00
1-536481337,8,2012-04-06 19:14:00
1-536481337,1,2012-05-04 17:32:00
1-536481337,3,2012-05-04 17:32:00
1-536481337,5,2012-05-12 09:21:00
1-537219938,1,2011-06-28 20:35:00
1-537219938,1,2011-06-28 20:35:00
1-537219938,2,2011-06-28 20:50:00
1-537219938,1,2011-06-28 20:58:00
1-537219938,2,2011-06-28 20:59:00
1-537219938,1,2011-06-29 02:45:00
1-537219938,2,2011-06-29 02:46:00
1-537219938,1,2011-06-29 18:47:00
1-537219938,2,2011-06-29 18:48:00
1-537219938,1,2011-06-29 18:51:00
1-537219938,1,2011-07-02 18:48:00
1-537219938,2,2011-09-21 01:27:00
1-537219938,1,2012-04-19 00:25:00
1-537219938,2,2012-04-19 00:26:00
1-537219938,1,2012-05-02 23:34:00
1-537219938,2,2012-05-02 23:35:00
1-537219938,1,2012-05-04 20:46:00
1-537219938,3,2012-05-04 20:46:00
1-537219938,5,2012-05-12 09:21:00
1-540390551,1,2011-07-11 17:20:00
1-540390551,1,2011-07-11 17:20:00
1-540390551,2,2011-07-11 17:28:00
1-540390551,1,2011-07-11 17:28:00
1-540390551,8,2011-07-11 17:28:00
1-540390551,2,2011-07-11 21:34:00
1-540390551,1,2011-07-11 23:18:00
1-540390551,2,2011-07-11 23:28:00
1-540390551,1,2011-07-11 23:35:00
1-540390551,2,2011-07-11 23:37:00
1-540390551,1,2011-07-20 22:47:00
1-540390551,1,2012-05-04 17:33:00
1-540390551,3,2012-05-04 17:34:00
1-540390551,5,2012-05-12 09:21:00
1-541468268,1,2011-07-15 03:20:00
1-541468268,1,2011-07-15 03:20:00
1-541468268,2,2011-07-15 03:22:00
1-541468268,1,2011-07-15 17:43:00
1-541468268,2,2011-07-15 18:02:00
1-541468268,1,2011-07-15 18:52:00
1-541468268,2,2011-07-15 18:56:00
1-541468268,1,2011-07-20 23:50:00
1-541468268,7,2012-03-15 01:29:00
1-541468268,1,2012-05-04 17:34:00
1-541468268,3,2012-05-04 17:35:00
1-541468268,5,2012-05-12 09:21:00
1-543317665,1,2011-07-25 23:45:00
1-543317665,1,2011-07-25 23:45:00
1-543317665,2,2011-07-25 23:50:00
1-543317665,1,2011-07-26 00:28:00
1-543317665,2,2011-07-26 00:34:00
1-543317665,1,2011-07-26 00:50:00
1-543317665,6,2011-07-26 00:52:00
1-543317665,1,2011-07-26 00:57:00
1-543317665,2,2011-07-26 00:58:00
1-543317665,1,2011-07-26 01:55:00
1-543317665,2,2011-07-26 02:02:00
1-543317665,2,2011-07-26 02:02:00
1-543317665,1,2011-07-26 02:03:00
1-543317665,2,2011-07-26 02:05:00
1-543317665,1,2011-07-26 21:03:00
1-543317665,2,2011-07-26 23:54:00
1-543317665,1,2011-07-26 23:55:00
1-543317665,2,2011-07-26 23:59:00
1-543317665,1,2011-08-17 01:37:00
1-543317665,8,2012-04-06 19:19:00
1-543317665,1,2012-05-04 17:36:00
1-543317665,3,2012-05-04 17:36:00
1-543317665,5,2012-05-12 09:21:00
1-543979253,1,2011-07-28 19:12:00
1-543979253,1,2011-07-28 19:16:00
1-543979253,2,2011-07-28 19:21:00
1-543979253,1,2012-05-08 17:52:00
1-543979253,3,2012-05-08 17:52:00
1-543979253,5,2012-05-16 09:22:00
1-544969832,1,2011-08-03 22:17:00
1-544969832,1,2011-08-03 22:17:00
1-544969832,2,2011-08-03 22:24:00
1-544969832,1,2011-08-04 21:02:00
1-544969832,2,2011-08-04 22:55:00
1-544969832,2,2011-08-04 22:55:00
1-544969832,1,2011-08-05 01:05:00
1-544969832,4,2011-08-05 01:05:00
1-544969832,1,2011-08-05 15:36:00
1-544969832,2,2011-08-05 15:38:00
1-544969832,1,2011-08-17 01:43:00
1-544969832,7,2012-03-15 01:45:00
1-544969832,1,2012-05-04 17:38:00
1-544969832,3,2012-05-04 17:39:00
1-544969832,5,2012-05-12 09:21:00
1-544976636,1,2011-08-03 21:29:00
1-544976636,1,2011-08-03 21:31:00
1-544976636,2,2011-08-03 21:41:00
1-544976636,1,2011-08-04 20:55:00
1-544976636,2,2011-08-04 22:56:00
1-544976636,1,2011-08-05 01:04:00
1-544976636,2,2011-08-05 01:14:00
1-544976636,1,2011-08-05 01:20:00
1-544976636,2,2011-08-05 01:26:00
1-544976636,1,2011-08-17 01:43:00
1-544976636,7,2012-03-15 01:44:00
1-544976636,1,2012-05-04 17:37:00
1-544976636,3,2012-05-04 17:38:00
1-544976636,5,2012-05-12 09:21:00
1-550213097,1,2011-08-16 19:20:00
1-550213097,1,2011-08-16 19:21:00
1-550213097,6,2011-08-16 19:21:00
1-550213097,2,2011-08-16 22:40:00
1-550213097,2,2011-08-16 22:40:00
1-550213097,1,2011-08-16 23:21:00
1-550213097,2,2011-08-16 23:26:00
1-550213097,1,2011-08-16 23:32:00
1-550213097,6,2011-08-16 23:35:00
1-550213097,2,2011-08-16 23:50:00
1-550213097,1,2011-08-17 00:35:00
1-550213097,2,2011-08-17 00:36:00
1-550213097,2,2011-08-17 00:36:00
1-550213097,1,2011-08-17 00:39:00
1-550213097,8,2011-08-17 00:39:00
1-550213097,6,2011-08-17 16:17:00
1-550213097,2,2011-08-18 22:12:00
1-550213097,1,2011-08-18 22:12:00
1-550213097,2,2011-08-18 22:13:00
1-550213097,1,2011-08-19 20:41:00
1-550213097,8,2011-08-19 20:41:00
1-550213097,2,2011-09-05 20:28:00
1-550213097,1,2011-09-27 01:22:00
1-550213097,7,2012-03-15 01:46:00
1-550213097,1,2012-05-04 17:39:00
1-550213097,3,2012-05-04 17:41:00
1-550213097,5,2012-05-12 09:21:00
1-557297151,1,2011-08-19 20:09:00
1-557297151,1,2011-08-19 20:11:00
1-557297151,2,2011-08-19 20:12:00
1-557297151,1,2011-08-19 21:23:00
1-557297151,2,2011-08-19 21:24:00
1-557297151,2,2011-08-19 21:24:00
1-557297151,1,2011-08-19 21:58:00
1-557297151,4,2011-08-19 21:58:00
1-557297151,1,2011-08-20 00:04:00
1-557297151,6,2011-08-20 00:05:00
1-557297151,2,2011-08-20 00:26:00
1-557297151,1,2011-08-20 01:16:00
1-557297151,2,2011-08-20 01:17:00
1-557297151,1,2011-08-20 02:17:00
1-557297151,2,2011-08-20 02:18:00
1-557297151,1,2011-09-27 01:20:00
1-557297151,7,2012-03-15 01:51:00
1-557297151,1,2012-05-04 17:42:00
1-557297151,3,2012-05-04 17:43:00
1-557297151,5,2012-05-08 09:22:00
1-559795575,2,2011-08-22 23:54:00
1-559795575,2,2011-08-22 23:57:00
1-559795575,1,2011-08-23 00:52:00
1-559795575,2,2011-08-27 00:52:00
1-559795575,1,2011-08-27 00:59:00
1-559795575,6,2011-08-27 01:12:00
1-559795575,1,2011-08-27 01:40:00
1-559795575,2,2011-08-27 01:43:00
1-559795575,1,2011-08-29 16:12:00
1-559795575,2,2011-08-29 16:13:00
1-559795575,1,2011-08-29 22:03:00
1-559795575,2,2011-08-29 22:04:00
1-559795575,1,2011-08-29 22:12:00
1-559795575,2,2011-08-29 22:30:00
1-559795575,1,2011-08-29 22:36:00
1-559795575,2,2011-08-29 22:38:00
1-559795575,1,2011-08-29 23:13:00
1-559795575,2,2011-08-29 23:15:00
1-559795575,1,2011-08-29 23:50:00
1-559795575,6,2011-08-30 00:57:00
1-559795575,4,2011-09-03 05:42:00
1-559795575,1,2011-09-06 23:05:00
1-559795575,6,2011-11-25 20:35:00
1-559795575,1,2012-05-03 21:42:00
1-559795575,3,2012-05-03 21:49:00
1-559795575,5,2012-05-11 09:26:00
1-565045794,1,2011-08-31 21:10:00
1-565045794,1,2011-08-31 21:11:00
1-565045794,7,2011-08-31 21:14:00
1-565045794,1,2011-08-31 21:14:00
1-565045794,2,2011-08-31 21:14:00
1-565045794,1,2011-08-31 23:33:00
1-565045794,6,2011-08-31 23:34:00
1-565045794,2,2011-09-01 00:30:00
1-565045794,1,2011-09-01 00:34:00
1-565045794,4,2011-09-01 00:35:00
1-565045794,1,2011-09-01 01:31:00
1-565045794,6,2011-09-01 01:32:00
1-565045794,1,2011-09-09 23:44:00
1-565045794,2,2011-09-09 23:54:00
1-565045794,1,2011-09-10 10:28:00
1-565045794,2,2011-09-10 10:29:00
1-565045794,1,2011-09-12 19:42:00
1-565045794,4,2011-09-12 19:42:00
1-565045794,1,2011-09-12 19:49:00
1-565045794,6,2011-09-12 19:50:00
1-565045794,2,2011-09-13 18:25:00
1-565045794,1,2011-09-13 18:29:00
1-565045794,4,2011-09-13 19:21:00
1-565045794,1,2011-09-14 01:37:00
1-565045794,8,2011-09-14 01:37:00
1-565045794,1,2011-09-21 20:06:00
1-565045794,2,2011-09-21 20:08:00
1-565045794,1,2011-09-21 21:01:00
1-565045794,6,2011-11-07 21:56:00
1-565045794,3,2012-05-15 16:07:00
1-565045794,5,2012-05-23 09:22:00
1-567358917,1,2011-09-05 23:35:00
1-567358917,1,2011-09-05 23:36:00
1-567358917,2,2011-09-05 23:43:00
1-567358917,1,2011-09-06 00:05:00
1-567358917,2,2011-09-06 20:57:00
1-567358917,2,2011-09-06 20:57:00
1-567358917,1,2011-09-06 21:25:00
1-567358917,2,2011-09-06 21:27:00
1-567358917,1,2011-09-17 02:01:00
1-567358917,7,2012-03-15 01:52:00
1-567358917,1,2012-05-04 17:43:00
1-567358917,3,2012-05-04 17:46:00
1-567358917,5,2012-05-12 09:21:00
